ID,DESCRIPTION,STATUS,CREATED,WORKER_ID,CHALLENGE,TRIGGERED
905fdcb7bac540899554b36261f4b89b,It could replace TV's.,usable,2019-07-24 07:05:47.392,A2K08PIXXDQLU0,FABRIC_DISPLAY,"['Charcount', 'Charcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Charcount', 'Charcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
05f54dce70a24e738b69a2e7a8aff06e,You could use it as a substitute monitor for movies or office presentations if no monitor is present.,usable,2019-07-24 12:25:52.987,A2WWYVKGZZXBOB,FABRIC_DISPLAY,"['Wordcount', 'Wordcount']"
2c02b8815e404f5ca02410d0e168005b,"Body suit made of the fabric can be a popular comicon novelty suits. Just put on the skin tight suits and put on different display motifs on various part of the suits, arms, shoulders, thighs, butts, etc. Instant costume change!",usable,2019-07-23 21:56:19.953,AO33H4GL9KZX9,FABRIC_DISPLAY,[]
169ff9bbda2347d88028206a041bdd61,"This could be used to display pictures on walls. It would allow people to change up the photos as often as they want, without having to take down frames, remove pictures, and latch everything back into place again with a new picture.",usable,,,FABRIC_DISPLAY,[]
dfd6f8d0d6fc4dbc8fe5602e22c3a694,It could be used in conjunction with funerals/end of life events for displaying photos of the deceased.,usable,2019-07-22 20:43:18.964,AA87I4LIAG09P,FABRIC_DISPLAY,"['Wordcount', 'Wordcount']"
f69d7b4dd74a4b4a9f113e515bafb81a,You could set it up as a table cloth so that you could write which guest sits where directly on the table,usable,2019-07-30 00:01:51.094,A2UIGDOLX5RV95,FABRIC_DISPLAY,[]
aa775f7d18534a358ae8c27b2973a6b8,Use advertisement posters so that no more paper will be wasted.,usable,2019-07-24 07:19:43.691,A1EN3FW93BSXQQ,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
6e1e550b65ee421986200bc3dab4675f,Be able to send messages to anyone around you even if you dont know them,usable,,,FABRIC_DISPLAY,"['Wordcount', 'Wordcount']"
2337923705f44de8825da80631735477,"The technology could be used in situations where something would normally not be reusable, such as on signs or buildings, or on various objects.",usable,2019-07-23 23:12:21.013,A2ZYUU30WYDYI0,FABRIC_DISPLAY,[]
385b5f43d75d48a6ba36c1c81bf33e3e,put it in nursing homes of children so the older people dont get lonely,usable,2019-07-24 15:21:58.717,AQP4PHYDXRBPI,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
fec6b0f3b92646c993ea75f4e3a64cab,A night in the park on a large video screen display.,usable,2019-07-29 00:59:34.718,A2PXJTMWGUE5DC,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
b3a90520bf4f46fdb39b0639aa2fb50d,the fabric can be used as a replacement monitor or secondary display for personal computers and laptops,usable,2019-07-29 21:23:29.864,A1EITLFAMKA61U,FABRIC_DISPLAY,"['Wordcount', 'Wordcount']"
d58bbed635784a5482eb583905a1a0de,This could be used as a tree skirt around a Christmas tree that can play videos with Christmas songs as well as a slideshow of different festive images.,usable,2019-07-22 17:54:15.941,A13JMFIKC0UKYS,FABRIC_DISPLAY,[]
2b135dbcf741461c9fb28c94633b7ef1,cover yourself in it a do some weird stuff like on each screen have a different video,usable,2019-07-28 15:22:05.686,A2DNLHS1RSTF5R,FABRIC_DISPLAY,"['Wordcount', 'Wordcount']"
0d651658fd0d4a90a9e12d6596d1261a,Change the color or design of your favorite fitting jeans,usable,,,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
c4cc4aedbc824187af381dc07ae1ca56,"It would allow magicians to have access to a new gimmick that could be used for a variety of effects, both obvious and obscure.",usable,,,FABRIC_DISPLAY,[]
c2d8fc59909c4cecb78472e77b7a7f1e,put it on headphones and make them a music player,usable,2019-07-28 15:17:52.283,A2DNLHS1RSTF5R,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
3676c44171864cfab93848e21b3092c1,"Use in cars to 'project' maps and directions on to a larger surface, driver can use touchscreen to change route as needed",usable,,,FABRIC_DISPLAY,[]
21f0a4116a514e39afc4d7122bd5570c,Could be used to hide doors for greater security during criminal activity (example: useful for kids to hide from a burglar),usable,2019-07-24 23:32:28.878,A3BFMY5OX2WMUW,FABRIC_DISPLAY,[]
7af5211815ad40c489134ccaebec82ca,"If you bought a suit jacket, and it was white or brown or gray, but then you had to go to a funeral, you could tap to make it black. This would save a ton of money, because you could just have one suit jacket, and it would fit all occasions.",usable,,,FABRIC_DISPLAY,[]
b2959ba28c624d86b1990be62d55e2b4,Create a 3D action oriented animated mural (like an animated gif) from a video that someone took and then output that with some type of animated light system directly into the air so that a screen is not needed but it is seen like an animated image in the air kind of like a mirage..,usable,,,FABRIC_DISPLAY,[]
30b4a120349c4934b5ad9f7871611629,a lot child or lost person on a t-shirt.,usable,2019-07-29 00:55:10.671,A2PXJTMWGUE5DC,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
6c18914f91d04d42bd971b620726cb96,that high and highly complicated things that may due to do that very unique works and more complicated work that make s to  make that.,unusable,,,FABRIC_DISPLAY,[]
cc2a2d7824cc4371b5ec6bf24082d84a,Have a contest where the best creation wins a prize,usable,,,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
9cbd4a500f8b4194be65d0bcf1b1b6af,bland sheets that change patterns and colors.,usable,2019-07-29 00:57:27.214,A2PXJTMWGUE5DC,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
c68d09ef22a048f188ef5b39f4ce39ab,It would be a great tool to use in dressing rooms across stores around the country because then people could see how they look in clothes,usable,,,FABRIC_DISPLAY,[]
76d410cf78bd4e3b853df39ac3b17a25,It can be used by fishermen on a boat to have a fabric map of the area.,usable,2019-07-24 21:09:39.375,A3QL8ZAD9BKWUF,FABRIC_DISPLAY,"['Wordcount', 'Wordcount']"
837f90b7e5424ae89ec4ec53a990fac1,It could be used to cover roofs to display red tiles to create fake tiles and protect the roof from erosion.,usable,,,FABRIC_DISPLAY,[]
5ec3de230dcb42ad9b0d3b1527988eae,"Make curtains out of it, to display custom art.",usable,2019-07-22 17:34:32.417,AUFUUD4WG9CVO,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
b5673983d9e641e784554f65d280e433,"Customizable clothing, anything from high fashion to Halloween costumes.",usable,2019-07-22 17:36:06.939,AUFUUD4WG9CVO,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
509e4fcc843d446ca53579cc05c04cee,"Creating insulation with this type of technology embedded would be useful to homeowners, with the ""live feed"" being projected to another area of the house.  This would help homeowners see what's going on within the walls and attics of their homes (pests, leaking, damages, etc.).",usable,,,FABRIC_DISPLAY,[]
38e79d3f7a034f15a88e3d8b071e6394,you can put them on the walls of hospitals and mental institutions and display scenery to make people feel as though theyve left the place even though they never left the room,usable,,,FABRIC_DISPLAY,[]
daf96318bed84faf86e0d0e6c24d04fa,Clothing with video displays,usable,2019-07-25 17:45:52.685,A35D31QHYQUF9V,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'without verb or adj unigram', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'without verb or adj unigram']"
95407511889a475daaf20129f38841c9,"
Put it on a wallet to turn it into a smart phone",usable,2019-07-28 15:09:20.697,A2DNLHS1RSTF5R,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
fa11768d9f69482d80e21668c741af66,"the fabric display is connected with robots, so they can track their schedules.",usable,,,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'sentencestructure4', 'Wordcount', 'Wordcount', 'sentencestructure4']"
2c5f909a53384888a5fd3fdc27ead7f0,Display porn on your clothes as you watch sex or masturbate.,usable,2019-07-24 22:22:39.934,A1VAL7L9L79IN0,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
a67eb6f8ef774c87acf136ab128d0bbb,"use as a door and make it as attractive as you want, such as a closet door.",usable,2019-07-28 17:17:56.149,A1GKD3NG1NNHRP,FABRIC_DISPLAY,"['Wordcount', 'Wordcount']"
03838bc096724224aa2aaebbe263881b,"Used in place of dry erase boards, in which people can write with their fingers, allowing for cleaner notes without need for markers and erasers.",usable,2019-07-25 17:47:29.351,ARE37A8I60U7S,FABRIC_DISPLAY,[]
d6e381cf82f94efc85b2f59bf91c113f,"It could be used for camouflage on military vehicles as well, enabling planes, or tanks, or jeeps, to change their appearance to match their background and avoid enemy detection.",usable,2019-07-27 05:07:17.175,A2WGW5Y3ZFBDEC,FABRIC_DISPLAY,[]
21473d04496c41b6907771b63edea19b,we can used it as an dress material where u can change it color whenever u ike it and the same dress can be change into many and on the plus size less dress consumption,usable,,,FABRIC_DISPLAY,[]
855e11ccf97b4257ac422e572cf4bc26,This could be used to relieve dogs of anxiety when their owners are not present. This could be done in the form of a blanket or a dog bed with their owner's voice playing upon approaching.,usable,2019-07-22 17:49:24.838,A13JMFIKC0UKYS,FABRIC_DISPLAY,[]
9d76ee54c3474bb2b46458e9d875ea66,"Rugs and carpets could utilize this technology. For instance, if you spilled red wine on your white carpet, you could just tap to change the entire rug to that red wine color. If it was coffee that you spilled, you could make the entire carpet a dark brown.",usable,,,FABRIC_DISPLAY,[]
1ebb55d0d07c4fda87ed5fe11cee53f4,it could be used to products in stores instead of it physically being there.,usable,2019-07-24 20:59:40.642,A3QL8ZAD9BKWUF,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
c885362bfa434353b89bc2e86fd5a6e9,"It could be a human advertisement.  People would love to earn money,, just by having a movie on their body",usable,2019-07-29 20:37:17.301,ANT979UZZF7N0,FABRIC_DISPLAY,[]
2f2467bb954d4d9dbb1fc769d997e939,"
A welcome mat for the front door of a home that could change colors if someone steps on it so people coming home can quickly know if someone showed up to their house while they were gone.",usable,2019-07-24 22:43:10.084,A1AKL5YH9NLD2V,FABRIC_DISPLAY,[]
e5475cb6f8fc40a598133cd7f9fbedaa,Wall display,usable,2019-07-25 17:38:55.832,A35D31QHYQUF9V,FABRIC_DISPLAY,"['Charcount', 'Charcount', 'Charcount', 'Charcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'without verb or adj', 'without verb or adj unigram', 'Charcount', 'Charcount', 'Charcount', 'Charcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'without verb or adj', 'without verb or adj unigram']"
536941bac8714c2a8a427ea3188a646f,touch-sensitive display that could change to whatever you wanted it to be would be great on clothing. Instead of buying a ton of clothing you could buy simple pieces and make them look however you wanted. For example a simple dress could go from elegant to beachy with just a change of the pattern or color.,usable,,,FABRIC_DISPLAY,[]
8a01300a8a234913a058f0d2cdf24ecd,Military could use this fabric display on every soldiers on the ground and through a special night vision goggle others can see the information of the soldier.,usable,,,FABRIC_DISPLAY,[]
b4d86190d6214d2cad013108167290bb,Use it as infinitely customize-able and changeable clothing,usable,,,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
984600beb45b4c8eac798322655917a2,It could be on the sleeve of your jacket.,usable,,,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
19a7dcbb38204a66ac9a06919656c7d9,"
It can be used to project movies while at camp since it is easier to wrap around",usable,2019-07-22 18:14:34.873,A3ICFFGBUY4WP9,FABRIC_DISPLAY,"['Wordcount', 'Wordcount']"
492874b66f284a048e62dec410f41196,Theater screen,usable,2019-07-25 17:38:43.03,A35D31QHYQUF9V,FABRIC_DISPLAY,"['Charcount', 'Charcount', 'Charcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'without verb or adj', 'without verb or adj unigram', 'Charcount', 'Charcount', 'Charcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'without verb or adj', 'without verb or adj unigram']"
7176a8d347eb482ca832aebc28426c6c,"This would be very useful for teachers as they can have a big touchschreen device simply hung up in the classroom that is bright and easy to see and manipulate. When you're done, you just wrap it up and put it away so the wall can still be used for decorations and awards.",usable,2019-07-30 01:29:17.265,AHDW0M4017Z8K,FABRIC_DISPLAY,[]
7d27062abda44f349c2d2f576c8def5d,"Cool artistic, fashiony shirts with aesthetic scenes happening live on them. ",usable,2019-07-28 23:48:55.076,A31A4YKVSOYRVS,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
f9871a976f2948298949b51197b2ed38,The technology could be used to create roll-up portable displays that could be connected to a smartphone via bluetooth. People could unroll the display to share what they're watching with others without having to have everyone lean in to watch their phone or tablet.,usable,2019-07-29 17:40:25.761,A3GIIL73GE2CBQ,FABRIC_DISPLAY,[]
c31807c7c8544dd6ab58ce7eef7f02f6,"When working on a project, it could display how to videos to fix the car or repair job that you are working on.",usable,2019-07-24 21:58:40.443,A198MSVO1VTAT5,FABRIC_DISPLAY,[]
9cc4eae833fa475b945c42912b04f974,Curtains could be created using this fabric that would allow the homeowner to change the look and color of the curtain to match their decor.,usable,2019-07-29 20:37:45.181,A3L0DCUXI7X3A9,FABRIC_DISPLAY,[]
9614a16c7b2e44cebca3ee339b044c83,This could be used to watch videos on a fabric tent when camping for entertainment.,usable,2019-07-22 17:47:11.242,A13JMFIKC0UKYS,FABRIC_DISPLAY,"['Wordcount', 'Wordcount']"
db5cbd9a88df4b5099b22c044eda8495,Sheets that display your favorite pictures or videos.,usable,2019-07-26 22:44:17.996,A3FYWUZK52IC2J,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
953a6ebe6c1648edbb5b90f8f894768a,A backpad touch sensative fabric can help me stay cool on hot days. i just set up my fabric to my desired temperature instead of weating a towel with cold water and putting it on my back,usable,2019-07-26 21:33:19.109,A3NYUZFBZTCUFK,FABRIC_DISPLAY,[]
e11888e677644c0489f31508ad869aea,"It can be used for pranks, such as a trick carpet that changes from looking blood smeared to normal.",usable,2019-07-30 03:32:08.03,A3DKB1786IV19A,FABRIC_DISPLAY,"['Wordcount', 'Wordcount']"
f79633db70c0456ebb3ac656336a87bc,This could be used to create a custom mask that could be customized to look like any characters for Halloween.,usable,2019-07-29 22:48:42.929,AD70PPBAJSCPV,FABRIC_DISPLAY,[]
f830807ba7114fe59e947f24c701936e,"Camping tents! It could be fun to have a tent that incorporated this fabric, so that you could match the fabric to the actual visuals outside, or whatever you wanted. That way you don't have to be out in the elements to have a fire, look at the stars, etc.",usable,,,FABRIC_DISPLAY,[]
02c494bcf614491384b8ebff42913647,"This could be used for a child to carry to school and use an educational tool while at home as well. They could display assignments, use as tool to work out problems, etc.",usable,,,FABRIC_DISPLAY,[]
ffde06d9ed94475f829e820197db3595,this can be used for entertainment purposes like a large theater screen that is easier to handle,usable,2019-07-29 21:16:33.43,A1EITLFAMKA61U,FABRIC_DISPLAY,"['Wordcount', 'Wordcount']"
a25067194a0d4887aa85b1c9d5143bb4,"
An office chair that can change colors based on someone's personal preference.",usable,2019-07-24 22:43:58.671,A1AKL5YH9NLD2V,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
fb979c0002124d9baee79d4adeea7261,Due to the fact that this display is high resolution I feel it would be highly helpful to people that are in the architecture field as it would bring to life their vision for designs on a much broader and clearer surface.,usable,,,FABRIC_DISPLAY,[]
9b2b377c780548f68a3ca52c8437c859,Can be used to create very large murals on your wall and allow you to experience different amazing pictures without permanently altering your home.,usable,2019-07-23 21:13:41.459,A35NM2285DUAFH,FABRIC_DISPLAY,[]
e8b47ec687c64ecebe14d9955d1fc764,Clothing that could change colors and patterns and thus never go out of style,usable,2019-07-25 22:00:50.568,A20X14OMRL0YPZ,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
202771f84e4844aab2ecbb1483c58185,an interactive floor mat so learn dance steps,usable,2019-07-29 21:27:54.779,A1EITLFAMKA61U,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
065111b31d0044c1952eb00d6bcc2917,live curtains can be made by using fabric display.,usable,,,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
764675c1a6dd44d6ab344be8af197170,There could be very portable monitors that could be unfolded and connected anywhere to watch a movie or play a game.,usable,2019-07-26 22:16:05.738,A2EKR2ZFO10VMV,FABRIC_DISPLAY,[]
75869153557f43d5b070cd324dbbb08b,"Desks could have a square of this fabric built into the desktop and could be used to display to-do lists, phone numbers, or other general notes.",usable,2019-07-29 20:44:20.686,A3L0DCUXI7X3A9,FABRIC_DISPLAY,[]
57b48fe58519429ea7a8213dd89e34d6,"Use the cloth as essentially an invisibility cloak for clothing, tents, vehicle covers etc, providing instant and optimized camoflauge for the current envirornment, including current lighting conditions.",usable,,,FABRIC_DISPLAY,[]
276385cee6b34c0a98e09dba63793de6,the fabric could replace televisions in the home and offer a sleeker look,usable,2019-07-24 08:15:05.459,AQ9Y6WD8O72ZC,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
e5d9044ce473417eba21cf5539e3bf75,This technology could be used on hats in order to change the design or logo.,usable,2019-07-22 17:50:35.208,A13JMFIKC0UKYS,FABRIC_DISPLAY,"['Wordcount', 'Wordcount']"
ad741c57bd2d4e2aa78cc2d8bcf211ca,"Teach children how to write and draw without wasting paper - fabric allows 'finger tracing' to help children learn how to write, spell and draw in a more eco-friendly way",usable,,,FABRIC_DISPLAY,[]
f53730614e3348bab2ca2d5518320089,"Some ideas would be shirts, bags, purses. I think shower curtains and regular curtains would be good to put the images on. You can also put pictures on bath mats and area rugs. You can use it for car seat covers. You could put a design on makeup cases and hair brushes",usable,2019-07-24 01:45:04.056,A1ROEDVMTO9Y3X,FABRIC_DISPLAY,[]
8ece56472136445e918c4da13dc0824e,an advertisement where the wearer get's paid.,usable,2019-07-29 00:54:34.99,A2PXJTMWGUE5DC,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
aa1b3259bafb4800b8516a7aa25d0a7e,"We could use it for designing products in a fabric design like a couch (fridge, lamps etc.) and put images or videos on them for decoration.",usable,2019-07-24 21:04:30.349,A3QL8ZAD9BKWUF,FABRIC_DISPLAY,[]
8e52b3f398c34dedbbb0550c00d2bc6d,A tablet sve screen that when touches a fabric sends data to its servers t pick out other liked fabrics and things for you to pay,unusable,2019-07-28 17:50:17.173,AH31QLJ57XC8W,FABRIC_DISPLAY,[]
da90b69a25f84daa89ae95d1746cb9ea,"
say a phrase out loud, have that image pop up on your shirt",unusable,2019-07-22 17:39:36.537,AVPW7AXI9AFSM,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
6dab3e9b6b4b458f9976ff223dd26be8,the fabric display is used in the hotel rooms which can able to detect the dirt in the fabric.,usable,,,FABRIC_DISPLAY,"['Wordcount', 'sentencestructure4', 'Wordcount', 'sentencestructure4']"
ca60e2657a1142a288d31ce385430d70,"A table top game mat.  For something like Dungeons and Dragons, the terrain could be generated along with buildings and the characters avatar.",usable,2019-07-28 21:09:24.677,A3LPHYONE222OY,FABRIC_DISPLAY,[]
d00f3c8e9e0047b6b54cf620cd97ddbb,"
bumperstikers",unusable,2019-07-22 17:23:29.451,AVPW7AXI9AFSM,FABRIC_DISPLAY,"['Charcount', 'Charcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'without verb or adj', 'without verb or adj unigram', 'Charcount', 'Charcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'without verb or adj', 'without verb or adj unigram']"
a13358769f8247ffa5b5fab75bd41ad9,People in wheelchairs could have their wheelchairs covered in this fabric and it could be connected to devices around their homes. It could lock doors for them or start a coffee maker and all they would have to do is touch a screen on their wheelchair.,usable,2019-07-27 02:23:21.668,A1TLQ6BTDQX7US,FABRIC_DISPLAY,[]
691ded60e0a8464da3e89f5785409cd0,You could use it on the headrests of vehicles so that the people in the backseat would have entertainment.,usable,2019-07-29 18:01:52.856,A2196WCNDZULFS,FABRIC_DISPLAY,"['Wordcount', 'Wordcount']"
9f3d4eff053342a4a2e0dbfa6bff40a2,Use as a movie screen in a tent,usable,2019-07-25 22:02:35.808,A20X14OMRL0YPZ,FABRIC_DISPLAY,"['Charcount', 'Wordcount', 'Wordcount', 'Wordcount', 'without verb or adj', 'Charcount', 'Wordcount', 'Wordcount', 'Wordcount', 'without verb or adj']"
0be5bb3b77384ce58b0bb78c252d1bc7,"Could replace blackboards and chalk in schools, as it could allow teachers to ""write"" on.",usable,2019-07-24 23:25:44.679,A3BFMY5OX2WMUW,FABRIC_DISPLAY,"['Wordcount', 'Wordcount']"
e4639173ba49449995f36803aed1b4be,"This would be great for clothing, allowing individuals to uniquely express themselves and update their style without having to go back to the store.",usable,2019-07-29 22:38:06.768,AD70PPBAJSCPV,FABRIC_DISPLAY,[]
01a265bb65b64879adb08e34ee00c7b6,"It could be used to enhance the flexibility of decor, in homes. Curtains and throw pillows, and upholstery could have many of the items installed in them, so the owner could change the appearance of most of the accents of their house, to suit different occasions.",usable,2019-07-27 05:10:39.58,A2WGW5Y3ZFBDEC,FABRIC_DISPLAY,[]
aae0fed3308142a88880d0740b884c7d,It could be a new way of giving a powerpoint presentation at work.,usable,2019-07-30 01:20:52.454,AHDW0M4017Z8K,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
4ae7c0fa11d643289764b052ca2eeb5a,We could attach it to clothing and play videos in our sleeves.,usable,2019-07-24 21:01:28.989,A3QL8ZAD9BKWUF,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
932ec1c0ac4648dd911f1aa43e4700f3,"
It could be used to render photographs onto canvas, so that painters could manipulate the colors of the picture with paint (kind of like a manual version of digital art).",usable,2019-07-22 20:41:26.925,AA87I4LIAG09P,FABRIC_DISPLAY,[]
83932f7ac9774e1fa05eb723240eca98,Gloves that can display texts and calls so you don't have to fish your phone out of your bag or look for it,usable,2019-07-25 22:10:37.479,A20X14OMRL0YPZ,FABRIC_DISPLAY,[]
7e24ff31ce354a58ab82e1a83aa994c9,"It could become a basic way of display important information among people, for example, when entering a restaurant all the people in the restaurant including staff would have these badges on their clothing to perhaps indicate what meal they've ordered, what their names are, what table they're at, what they're waiting on and update in real time to remove those elements which have been satisfied.",usable,,,FABRIC_DISPLAY,[]
b2a2296f916e49649efda3058a0dcfeb,"It could be used as a ground covering to look like water, ice, grass, etc.",usable,,,FABRIC_DISPLAY,"['Wordcount', 'Wordcount']"
82cf44fe8303416988146e4a00b9add8,It could be used on carpets to be able to put custom designs on them cheaply and change designs quickly.,usable,2019-07-24 21:08:28.757,A3QL8ZAD9BKWUF,FABRIC_DISPLAY,[]
79300ef382414330879bc5fccd4d7482,Depending on how durable and whether the fabric is washable this could be used in home decorations. It could be used to make customizable and color changing decorative pillows for sofas. Or color changing customizable curtains.,usable,2019-07-29 19:08:29.823,A27353U3GOR77W,FABRIC_DISPLAY,[]
db7194b4cc5e4f96ba29cf34ac97f745,Entire walls could be covered in it so that instead of painting the wall you would be able to instantly change the color scheme of an entire room in seconds.,usable,,,FABRIC_DISPLAY,[]
5cb0916d06f84482b845f6df49ea4865,"
For weddings and funerals it would be a way to decorate the event hall with pictures of the couple or the deceased.",usable,2019-07-24 22:36:43.133,A1AKL5YH9NLD2V,FABRIC_DISPLAY,[]
306bb74932ce443db7f8bb15968c57df,It could be used in submarines to have a mobile way to see the rear of the submarine.,usable,2019-07-24 21:01:13.633,A3QL8ZAD9BKWUF,FABRIC_DISPLAY,"['Wordcount', 'Wordcount']"
afa5e97cfadb45c7a6524a1b92629c6d,Night clubs/restaurants could display different messages or menus on tableclothes.,usable,2019-07-25 23:03:48.991,A26LOVXF4QZZCO,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
4f0e539314ef46148839213002cfcfd2,"The movie industry could transfer to these devices easily and would save money on traditional projectors which cost a fortune to run. Conversely, home movie theaters could be implemented easily in any room.",usable,,,FABRIC_DISPLAY,[]
52e62a53aae243dfb3d9848cac8475db,It could be used to make more interesting clothing. You would pick the style and then could customize the colors to fit whatever event or accessory needs you would have.,usable,,,FABRIC_DISPLAY,[]
bf38bcc768364ee1bee40046f94f79cb,"You could use it as a carpet that lights up when someone steps on it. Or if it's like a front door mat, if someone steps on it, it will light up, or send an alert to your phone that someone is at your front door.",usable,,,FABRIC_DISPLAY,[]
f021302563564f83a629ceba3445e65e,You could have this at a doctors office so that a patient could circle the areas on their body that hurt at that moment and paint them different colors,usable,2019-07-30 00:00:05.985,A2UIGDOLX5RV95,FABRIC_DISPLAY,[]
bce0f2053ffe41bb99e8c684c2f74b0b,an autograph shirt or coat or bag for taking to a disney park,usable,2019-07-28 23:58:00.331,A31A4YKVSOYRVS,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
056dc4fe4a474437b36531cf19919e12,Wrapping gifts in this fabric and matching the fabric to the gift or to the holiday. No more needing to get more Xmas wrapping when you have plenty of birthday wrapping.,usable,,,FABRIC_DISPLAY,[]
a09f17425f16482f9ec2a8c5424c6fd4,"You could make gifts out of the shirts by showing your favorite tribute videos or slideshows of photos on a shirt, scarf or pants or a purse for a loved one.",usable,,,FABRIC_DISPLAY,[]
b43b31d88d72478e91503745287d2971,"Mousepad for PC gamers that could display media, they love RGB stuff and a mousepad that shows like a fire background or something like lightning bolts across the pad would be neat.",usable,2019-07-28 21:22:23.642,A3LPHYONE222OY,FABRIC_DISPLAY,[]
a4f9e8a9b4b0421eac928e4e6aa046ec,This could be useful in sports advertising too. A team can have several sponsors and in timed intervals the sponsor's name and logo could change on their jerseys.,usable,2019-07-29 19:05:42.736,A27353U3GOR77W,FABRIC_DISPLAY,[]
86bf2ccd9f1643ba8e9189425357e046,if you put the connector on a carpet on the ground you can play hopscotch or many games on the floor like checkers or chess if you dont have pieces. it could be a fun project to make the pieces then play on the floor. it can keep people busy,usable,,,FABRIC_DISPLAY,[]
5b8be41c44824d669c3335905ab352da,Inventory of clothing or footwear that can change color according to customer wishes.,usable,2019-07-24 09:06:08.442,A1PHDT66U6IK4Q,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
e78094fbf0214112aa91ceacf4f75929,A fabric could be used to camoflauge surroundings for the military.,usable,2019-07-24 07:02:30.863,A2K08PIXXDQLU0,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
a88da79d56f74a63aefdc775320f8697,"
Bedsheets that could play movies for kids to be entertained in when they make a tent in the living room from sheets and pillows.",usable,2019-07-24 22:39:51.102,A1AKL5YH9NLD2V,FABRIC_DISPLAY,[]
