ID,CHALLENGE,CREATED,DESCRIPTION,HIT_ID,STATUS,WORKER_ID,LENGTH,SPAM
e42af9292dc840bbbba599327cd9641d,cscw19-1-description-label,2019-03-23 11:00:20.411,"A virus is a biological agent that reproduces inside the cells of living hosts. When infected by a virus, a host cell is forced to produce thousands of identical copies of the original virus at an extraordinary rate",3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,A3HKX6MMLYJPWX,215,spam
10b756a376ff459db54f5e2f64e2bb1f,cscw19-1-description-label,2019-03-23 10:42:53.244,"A car is a wheeled motor vehicle used for transportation. Most definitions of car say they run primarily on roads, seat one to eight people, have four tires, and mainly transport people rather than goods. Cars came into global use during the 20th century, and developed economies depend on them",3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,A3AGF9EJPNNZH5,294,spam
http://purl.org/innovonto/ideas/chi19s1/28,TCO,,A panel that controls all of the house's lights and temperature by swiping,,usable,,,
37fc0b348a164d5d980afa18d046551c,cscw19-1-description-label,2019-03-23 09:43:24.294,Use it on furniture office room.,3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,AUPRMVUM25CSP,32,ham
e3ad5af46fed4204af4c51d6023c3df3,cscw19-1-description-label,2019-03-23 10:46:46.116,"Home appliances, also known as domestic appliances, are electrical machines which helps in household functions, such as cooking, cleaning or food preservation. ",3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,A2P2SUJ6F18W1B,160,spam
http://purl.org/innovonto/ideas/chi19s1/257,TCO,," Don't Google And Read Information, Google And Watch It",,unusable,,,
http://purl.org/innovonto/ideas/chi19s1/94,TCO,,you could use it to control the temperature in the shower or bathtub ,,usable,,,
http://purl.org/innovonto/ideas/chi19s1/130,TCO,,Put on a bicycle so handle so you could touch it for new maps or gps without having to use a phone which could drop.,,usable,,,
http://purl.org/innovonto/ideas/chi19s1/155,TCO,,A white board that can be reset with a touch right off the surface.,,usable,,,
http://purl.org/innovonto/ideas/chi19s1/106,TCO,,Put is on a turtle and be able to have it clean the house,,unusable,,,
f036e700529e4a47a842bc746b99c468,cscw19-1-imageAndDescription-label,2019-03-23 09:46:54.932, taking a ventilation process for step of brain strom should be avoid and take a other type of usage behalf that,39O0SQZVJNELXR9DX9F1N9L3JXT7RX,unreviewed,ABI7LAZ5192UL,112,spam
http://purl.org/innovonto/ideas/chi19s1/224,TCO,,A touchscreen counter-top where you can look up recipes and watch cooking tutorials.,,usable,,,
http://purl.org/innovonto/ideas/chi19s1/378,TCO,,A auto toilet system can be made out of it for sure,,unusable,,,
http://purl.org/innovonto/ideas/chi19s1/435,TCO,,"you could make board games interactive like monopoly instead of using the typical hard board and paper money you could make the whole thing digital and use your kitchen table or coffee table
",,usable,,,
http://purl.org/innovonto/ideas/chi19s1/260,TCO,,An app for touchscreens that predicts which letters are least likely to be typed next and shrinks them,,unusable,,,
65b240ef13eb44d8ad0b207e22d8b427,cscw19-1-imageAndDescription-label,2019-03-13 13:44:39.741,An idea is improve sports,3VLL1PIENQV1KON3OCQGKY9XIYFZOR,unusable,A2L9G4YBBC7Z99,25,spam
http://purl.org/innovonto/ideas/chi19s1/337,TCO,,coffee table could have remote control built in,,usable,,,
http://purl.org/innovonto/ideas/chi19s1/201,TCO,,a printer that works by touchscreen and can make any product instantly.,,usable,,,
71ae5a9777424ee9b37b1dd2e9a53e25,cscw19-1-imageAndDescription-label,2019-03-13 14:33:50.704,Touch screen credit card,3VLL1PIENQV1KON3OCQGKY9XIYFZOR,unusable,AGC3T6724JUAF,24,ham
1d74f0c8d7cf442b86596dff87472c5e,cscw19-1-description-label,2019-03-13 21:43:38.602,A touch screen bathroom mirror.,3IHWR4LC7DKC46BDHRDYNHG77GHI8I,unusable,A1RCQT5Z8PHTWJ,31,ham
629bded6b5424d56993aef660fd20558,cscw19-1-description-label,2019-03-19 11:42:43.482,Using coating product was less expensive,3IJ95K7NDXJJBMSMX52EK2TMH19NGA,unreviewed,A2MCHM4AYLASQO,40,spam
http://purl.org/innovonto/ideas/chi19s1/377,TCO,,use it with a webcam in another room to paint a hole through the wall so you can see.,,usable,,,
1f4a936617044d7eaf9a70e9c3b22794,cscw19-1-description-label,2019-03-23 09:32:06.394,Use it on furniture using kitchen room.,3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,AUPRMVUM25CSP,39,ham
http://purl.org/innovonto/ideas/chi19s1/111,TCO,,A touchscreen on my bookcase. I have a bookcase that is partially enclosed. It would be great to be able to keep track of what books are there and where they are. ,,usable,,,
d6f0239f0cc54b68a3e1c678b3897586,cscw19-1-imageAndDescription-label,2019-03-12 16:22:38.726,A grocery cart handle could be interactive and keep track of shopping lists and order totals. ,3P7RGTLO6EKHTPUGESIOWO1FP7EAKV,unreviewed,A2OVX9UW5WANQE,94,ham
8b9b143a26394170b0dc40c495ac7d42,cscw19-1-imageAndDescription-label,2019-03-22 16:36:18.575,good,3URJ6VVYUPULHRZE3J0QQ2WOH85O47,unreviewed,A1PC5HFTBIR2QA,4,spam
b6531bb05eec49d49c4d550135e64217,cscw19-1-imageAndDescription-label,2019-03-22 16:06:01.487,"Omni Touch works by bringing together a miniature projector and an infrared depth camera, similar to the kind used in Microsoft’s Kinect game console, to create a shoulder-worn system designed to interface with mobile devices such as smart phones, says co-inventor Chris Harrison, a postgraduate researcher at Carnegie Mellon’s Human-Computer Interaction Institute in Pittsburgh and a former intern at Microsoft Research. Instead of relying on screens, buttons, or keys, the system monitors the user’s environment for any available surfaces and projects an interactive display onto one or more of them",3URJ6VVYUPULHRZE3J0QQ2WOH85O47,unreviewed,A1PC5HFTBIR2QA,601,spam
http://purl.org/innovonto/ideas/chi19s1/84,TCO,,"A touch display would be useful on the door of a refrigerator. It could keep your grocery list, left over dates and expiration dates all in one spot. No more wasting food!",,usable,,,
adb247e9e6a945e1b4330c2299842dbd,cscw19-1-imageAndDescription-label,2019-03-24 02:39:22.606,LIVING ROOM,3FTID4TN8L5T9DA1FY85EAW1H4LLYU,unreviewed,AY8JXIKA2CXM4,11,spam
http://purl.org/innovonto/ideas/chi19s1/39,TCO,,touch activated faucet,,usable,,,
b52fdc6a2fe845d2bcded4f054e7da41,cscw19-1-imageAndDescription-label,2019-03-23 09:52:44.928,we need to improve to our health services,39O0SQZVJNELXR9DX9F1N9L3JXT7RX,unreviewed,A3L2UXYEVOU5UI,41,spam
http://purl.org/innovonto/ideas/chi19s1/331,TCO,,On your front door. Anyone can leave you a note if they missed you. ,,usable,,,
bd5ec1f8bd694cbfb4e1d04cc6c0e6bb,cscw19-1-imageAndDescription-label,2019-03-12 16:27:07.258,A shower curtain could be used as a very large screen for television viewing.,3P7RGTLO6EKHTPUGESIOWO1FP7EAKV,unreviewed,A2OVX9UW5WANQE,77,ham
http://purl.org/innovonto/ideas/chi19s1/57,TCO,,On clothing to create fantastic moving designs,,usable,,,
cbb81395c2bf49af94c8e75c45fa98a2,cscw19-1-imageAndDescription-label,2019-03-21 20:23:39.614,I would use it to made touch screen display on my shirt.And also i used it on my skin for get the results.,3ULIZ0H1VACIHIWDBMLPJYPUOS651K,unreviewed,A1XBAS3AXLFB5F,106,ham
2484ca02c8e04d5cb1d7da7d978a6b19,cscw19-1-image-label,2019-03-23 10:49:09.888,"Cosmetics are substances or products used to enhance or alter the appearance of the face or fragrance and texture of the body. Many cosmetics are designed for use of applying to the face, hair, and body.",3ZUE82NE0A8SUF9NGJ7DKK3FRTOF8X,unreviewed,ALBWW1QT4IPU2,203,spam
bfa3f395ac3140209c2a66f8fdb5961e,cscw19-1-description-label,2019-03-23 22:46:08.408,"If your guy wins, good luck in the socialist system you will be living in, Denise! ... When the people of America have to line up for flu shots, and get turned away ... So, wouldn't it be WAAAY cool if The Sox (MA) won the ALCS, the Astros (TX) won the ...... Just imagine how shocked they will be come winter and all the plows ",3W5PY7V3UPENENM1CDWSYVJ9DFGJYQ,unreviewed,APHQB0WGRUJTB,328,spam
http://purl.org/innovonto/ideas/chi19s1/165,TCO,,can make toilets touch capable.,,usable,,,
http://purl.org/innovonto/ideas/chi19s1/104,TCO,,"a touch display on restaurant tables, so you can view menus, coupons and order food at the table without having to call a waiter or go to the register. ",,usable,,,
92e40b4eb8e64af79e4e3fe135b52f05,cscw19-1-imageAndDescription-label,2019-03-12 15:42:30.534,use of touch pillows to monitor temperature changes at night,3P7RGTLO6EKHTPUGESIOWO1FP7EAKV,unreviewed,A2N825X4R5H7EK,60,ham
http://purl.org/innovonto/ideas/chi19s1/69,TCO,,A refrigerator that can bring items to the front based on requests made on a touch display. ,,usable,,,
7a15ebc8f68a4eb289fc43ab639ceff6,cscw19-1-imageAndDescription-label,2019-03-13 13:56:10.596,An idea is plants,3VLL1PIENQV1KON3OCQGKY9XIYFZOR,unusable,A2L9G4YBBC7Z99,17,spam
http://purl.org/innovonto/ideas/chi19s1/322,TCO,,Wardrobe that tells you how much space is left inside after putting in clothes.,,unusable,,,
dbc2212335b24051a35274a4a52f512e,cscw19-1-image-label,2019-03-22 16:05:50.673,A projector screen that can be extended and retracted with this coating.,36FFXPMST9VFT3N9IQK9KR5SMDRHOM,unreviewed,A2RUHO7I7Y4XFA,72,ham
http://purl.org/innovonto/ideas/chi19s1/320,TCO,,washing machine that keeps track of how much clothing is in inside,,usable,,,
41e376fdc096458589272bd5b302dd14,cscw19-1-description-label,2019-03-13 20:09:18.075,I would place it on school desks. Assignments and personalized reminders could flash on the desk to help students.,3IHWR4LC7DKC46BDHRDYNHG77GHI8I,unreviewed,A2P53AN2M8IWFP,114,ham
5426e628ae844569b408279875eab05b,cscw19-1-description-label,2019-03-13 20:14:02.925,"I would put it on storefronts. Potential patrons can interact, see hours, contact employees, etc.",3IHWR4LC7DKC46BDHRDYNHG77GHI8I,unreviewed,A2P53AN2M8IWFP,97,ham
http://purl.org/innovonto/ideas/chi19s1/171,TCO,,an expandable keyboard so i can adjust the spacing of the keys to fit my own hands,,usable,,,
http://purl.org/innovonto/ideas/chi19s1/157,TCO,,Can turn a stove into a touch stove.,,usable,,,
http://purl.org/innovonto/ideas/chi19s1/197,TCO,,desks could be used for education or to give displays in business.,,usable,,,
49bfcd95945b40f9820858fd1a17659f,cscw19-1-imageAndDescription-label,2019-03-13 14:30:57.042,Touch screen computer case,3VLL1PIENQV1KON3OCQGKY9XIYFZOR,unusable,AGC3T6724JUAF,26,ham
2dd199f892904db39bfb9e3ecff3c155,cscw19-1-imageAndDescription-label,2019-03-13 13:58:46.945,An idea is plants,3VLL1PIENQV1KON3OCQGKY9XIYFZOR,unusable,A2L9G4YBBC7Z99,17,spam
http://purl.org/innovonto/ideas/chi19s1/406,TCO,,"The technology is based around an algorithm that’s able to read a finger press by sensing changes in the flow of electricity over a conductive surface. This concept is called electric field tomography, and involves running small amounts of current through pairs of electrodes and looking for any voltage differences. By attaching electrodes to the periphery of the object covered in Carnegie Mellon’s smart conductive coating, Harrison and colleagues demonstrated that it was possible to sense exactly where a touch had been place",,unusable,,,
http://purl.org/innovonto/ideas/chi19s1/300,TCO,,"You could make your front door (or any door) open-able using various methods from a simple symbol lock system, to a more complex set of button presses. ",,usable,,,
53a2784c138b414ba93807cb625c923f,cscw19-1-imageAndDescription-label,2019-03-12 16:24:03.893,Pots and pans could show temperature information and images of what is cooking inside. ,3P7RGTLO6EKHTPUGESIOWO1FP7EAKV,unreviewed,A2OVX9UW5WANQE,87,ham
831a01f2d22d4578906efa5f2e984183,cscw19-1-image-label,2019-03-23 09:55:32.939,Plastic is material consisting of any of a wide range of synthetic or semi-synthetic organic compounds that are malleable and so can be molded into solid objects.,3ZUE82NE0A8SUF9NGJ7DKK3FRTOF8X,unreviewed,A3QMED18F7JJWE,162,spam
http://purl.org/innovonto/ideas/chi19s1/6,TCO,,shower curtain that shows you news and info,,usable,,,
http://purl.org/innovonto/ideas/chi19s1/440,TCO,,Systems can make what we want and some of types get with it. So systems can change any into touch display.,,unusable,,,
http://purl.org/innovonto/ideas/chi19s1/430,TCO,,NEW IDEA FOR IMAGINE THAT COULD COATING TURN SURFACE INTO DIFFERENT FEATURES,,unusable,,,
http://purl.org/innovonto/ideas/chi19s1/9,TCO,,sleeve on your arm that allows you to control your phone or music,,usable,,,
http://purl.org/innovonto/ideas/chi19s1/340,TCO,,A small travel sized bottle you can spray on maps to make them interactive so you can zoom in and manipulate them.,,usable,,,
http://purl.org/innovonto/ideas/chi19s1/361,TCO,,Apply to desk tops for ease,,usable,,,
69b9f6e970cc4ae784364e0f52e00693,cscw19-1-imageAndDescription-label,2019-03-23 10:55:14.088,use it on flower on the table,39O0SQZVJNELXR9DX9F1N9L3JXT7RX,unreviewed,A2MR1H3PV0EDDR,29,spam
http://purl.org/innovonto/ideas/chi19s1/189,TCO,,Turn the walls of your house into a virtual paint canvas,,usable,,,
http://purl.org/innovonto/ideas/chi19s1/213,TCO,,you can change the temp on your old dumb fridge more easily without having to open the door at all.,,usable,,,
9faae2ab0a024f68a00800e7774234bc,cscw19-1-imageAndDescription-label,2019-03-12 14:02:03.59,Idea about growing teres garden,3NFWQRSHVEL7NUF5ZHJ1CXKDF66GF7,unreviewed,A3UZIW8HF28L9E,31,spam
http://purl.org/innovonto/ideas/chi19s1/194,TCO,,"So I'm thinking about creating a Desk with a touch display, where you can control different compartments of the desk with the touch screen. For example, if you wanted to open the bottom right drawer and have the desk give you all the documents in there, you can use the touch screen to have it put it in your hand.",,usable,,,
655be71d4e2e4250898fe9a829259781,cscw19-1-image-label,2019-03-22 16:11:21.207,"Smart sunglasses that can act as VR googles or show limited or small data like heartbeats per minute, weather, text messages and more.",36FFXPMST9VFT3N9IQK9KR5SMDRHOM,unreviewed,A2RUHO7I7Y4XFA,134,ham
281da35d6e734f098db2eaa51a01d8d8,cscw19-1-description-label,2019-03-23 10:54:15.177,"Jewellery or jewelry consists of small decorative items worn for personal adornment, such as brooches, rings, necklaces, earrings, pendants, bracelets, and cufflinks. Jewellery may be attached to the body or the clothes. ",3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,A2P2SUJ6F18W1B,221,spam
http://purl.org/innovonto/ideas/chi19s1/145,TCO,,You could make a touch mirror that shows you outfits or hair.,,usable,,,
http://purl.org/innovonto/ideas/chi19s1/33,TCO,,You could add a touch display to your wall at home to control all or smart home devices.,,usable,,,
bc79130f323248ceab79890543be2809,cscw19-1-image-label,2019-03-22 22:17:41.862,Use it on a chest freezer to be able to list what's inside so you know without opening it. ,36FFXPMST9VFT3N9IQK9KR5SMDRHOM,unreviewed,A2O7V3NTBF9RRE,91,ham
http://purl.org/innovonto/ideas/chi19s1/214,TCO,,Make a keyboard on your desk surface,,usable,,,
http://purl.org/innovonto/ideas/chi19s1/35,TCO,,You could add it to your water bottle so that it tells you how much is left and how much you have drank so far.,,unusable,,,
96bc4adf0bc64ded899546a01d5d2129,cscw19-1-image-label,2019-03-23 09:33:07.472,"Furniture refers to movable objects intended to support various human activities such as seating, eating, and sleeping. Furniture is also used to hold objects at a convenient height for work, or to store things. Furniture can be a product of design and is considered a form of decorative art. ",3ZUE82NE0A8SUF9NGJ7DKK3FRTOF8X,unreviewed,A3QMED18F7JJWE,293,spam
http://purl.org/innovonto/ideas/chi19s1/172,TCO,,recipes on the counter,,usable,,,
cad9cc2ba18e45539b8c13d8e65c6ae0,cscw19-1-description-label,2019-03-23 09:42:53.799,Use it on furniture using school class room table.,3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,AUPRMVUM25CSP,50,ham
http://purl.org/innovonto/ideas/chi19s1/181,TCO,,Car door handles would be touchscreen and have the ability to read fingerprints.,,usable,,,
310dbcbe9f0d4f25a1babc0e1f9bded7,cscw19-1-imageAndDescription-label,2019-03-23 10:41:35.413,"A car is a wheeled motor vehicle used for transportation. Most definitions of car say they run primarily on roads, seat one to eight people, have four tires, and mainly transport people rather than goods. Cars came into global use during the 20th century, and developed economies depend on them.",3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,AHDY3BLTTUYFG,295,spam
3180436eab8f47f8b49508c1e930a33a,cscw19-1-imageAndDescription-label,2019-03-23 09:48:50.162,brainstorm is very bad thing for patients we need ti improve lot things in our medical services,39O0SQZVJNELXR9DX9F1N9L3JXT7RX,unreviewed,A3L2UXYEVOU5UI,95,spam
http://purl.org/innovonto/ideas/chi19s1/251,TCO,,Captured on film: the moment Prince Charles turned on Diana forever,,unusable,,,
cc5e03bd12b24ec7bebf2a278113bd0c,cscw19-1-imageAndDescription-label,2019-03-24 01:06:27.273,"first plan our business and then choose a business structure. Tax Preparation and Bookkeeping. and success in the business world depends upon the ability to carve out a unique niche in the marketplace. we are social Media Consultant Affiliate Marketing, accounting, tax prep, bookkeeping, payroll services is more profitable business. Experience, training or licensing may be needed for started company ",3VGZ74AYTGN0KIVV8FT04RZAIZHCG7,unreviewed,A1EY3YKOC2DVBU,403,spam
http://purl.org/innovonto/ideas/chi19s1/31,TCO,,A refrigerator where you can create a shopping list by tapping on products,,usable,,,
4617e8ab62414859ac7e7f76c82abac4,cscw19-1-description-label,2019-03-23 10:39:42.675,"In botany, a tree is a perennial plant with an elongated stem, or trunk, supporting branches and leaves in most species. In some usages, the definition of a tree may be narrower, including only woody plants with secondary growth, plants that are usable as lumber or plants above a specified height. ",3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,A2P2SUJ6F18W1B,299,spam
http://purl.org/innovonto/ideas/chi19s1/241,TCO,,Toy that is a like a rubik's cube but the sides are all touch displays.,,usable,,,
http://purl.org/innovonto/ideas/chi19s1/242,TCO,,Glasses you could touch to adjust light blocking abilities.,,usable,,,
9b4cdcb79237465b9667458bce21c8d0,cscw19-1-description-label,2019-03-13 20:11:47.232,"I would put it on outlets. Instead of flipping a switch a person could turn lights, fans, appliances on with a touch screen.",3IHWR4LC7DKC46BDHRDYNHG77GHI8I,unreviewed,A2P53AN2M8IWFP,124,ham
http://purl.org/innovonto/ideas/chi19s1/135,TCO,,You can have a beach towel that displays weather information and also provides scenic images to lay on.,,usable,,,
http://purl.org/innovonto/ideas/chi19s1/387,TCO,,Interactive educational display in museums,,usable,,,
5b46f627bee64cfc831f9224cb9f0195,cscw19-1-description-label,2019-03-23 11:32:07.222,Vijayanagar is most powerful god,3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,A3AS3TZQF4X6ZK,32,spam
50b5929f0dad4ced9b3ffaf59b396505,cscw19-1-imageAndDescription-label,2019-03-13 14:27:27.244,touch screen kitchen counter,3VLL1PIENQV1KON3OCQGKY9XIYFZOR,unusable,AGC3T6724JUAF,28,ham
http://purl.org/innovonto/ideas/chi19s1/148,TCO,,An alarm system that can only be accessed with your touch and unlocks your house for you.,,usable,,,
http://purl.org/innovonto/ideas/chi19s1/356,TCO,,able to transform any object or surface into a smart touch-sensitive one using nothing more than a fresh coat of paint. ,,unusable,,,
http://purl.org/innovonto/ideas/chi19s1/141,TCO,,You could make clothing that can react to touch.,,usable,,,
http://purl.org/innovonto/ideas/chi19s1/190,TCO,,"Used on the seats on planes, buses, and other commecial vehicles to entertain passengers. ",,usable,,,
http://purl.org/innovonto/ideas/chi19s1/423,TCO,,I have a new idea about designing a foldable smartphone with qled display and infinity edge to edge screen,,unusable,,,
343920d1b0d749319e14bcec72c4eaa1,cscw19-1-description-label,2019-03-23 10:49:28.063,"Nature is a British multidisciplinary scientific journal, first published on 4 November 1869. It is one of the most recognizable scientific journals in the world, and was ranked the world's most cited",3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,A1IV1O890FN1QA,200,spam
http://purl.org/innovonto/ideas/chi19s1/76,TCO,,Toilet paper dispenser can have a touch screen alerting a robot to bring you more if the dispenser is empty. ,,usable,,,
8112af17db5d441bb3a6bbc757bba6d4,cscw19-1-description-label,2019-03-23 10:50:01.376,"A flower, sometimes known as a bloom or blossom, is the reproductive structure found in flowering plants. The biological function of a flower is to effect reproduction, usually by providing a mechanism for the union of sperm with eggs. Flowers may facilitate outcrossing or allow selfing. ",3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,A2P2SUJ6F18W1B,289,spam
6e06f961eb354a37905a757f74902025,cscw19-1-imageAndDescription-label,2019-03-23 23:27:04.116,"Surface Computing: The iDesk Final Frame Desk Gadgets, Gadgets And Gizmos, ... Weekly Innovation: Turn A 3D Printer into a Tattoo Machine Cool Gadgets, .... desks to touch screen tables, these workspaces will change the way you think ... The technology has been customized to serve architects and designers, they buil",3FTID4TN8L5T9DA1FY85EAW1H4LLYU,unreviewed,A2D7V4E7TCYOZF,317,spam
105e4dd340854b4c9305520650f8ae00,cscw19-1-image-label,2019-03-23 22:40:10.236,TO BE A GOOD PERSON,3L7SUC0TTU1GI0W172YBMVH65WWM0W,unreviewed,AMJ9AF7IG3E5T,19,spam
http://purl.org/innovonto/ideas/chi19s1/249,TCO,,Stylish Princess Mary stuns at fashion show,,unusable,,,
http://purl.org/innovonto/ideas/chi19s1/432,TCO,,"On traditional roller coasters, your weight is centered over the wheels, but two new coasters — the X Flight at Six Flags Great America and Dollywood’s Wild Eagle — have you hanging off the side of the track, dangling in midair. It’s kind of like you’re sitting on the wings of a plane. The Swiss company Bolliger & Mabillard had to completely reimagine the seat design to handle the stress caused by the differently distributed weight. Cora Currier",,unusable,,,
http://purl.org/innovonto/ideas/chi19s1/326,TCO,,"Spray this on your desk. You could have a built in calculator, calendar, place to write note. ",,usable,,,
http://purl.org/innovonto/ideas/chi19s1/279,TCO,,Touch display door that has the keypad on a screen in the door.,,usable,,,
http://purl.org/innovonto/ideas/chi19s1/421,TCO,,"This 15-minute shampoo treatment begins when you lean your head back into a machine that looks like a sink at the salon. First it maps your scalp, then it shoots streams of warm water and foam shampoo from its 28 nozzles before 24 silicone “fingers” work up a lather. One conditioning mist, scalp massage and light blow-dry later, you’re done. Nathaniel Penn",,unusable,,,
0c069d4053294b398e85b55df1bdae34,cscw19-1-imageAndDescription-label,2019-03-21 11:09:15.834,create the couples song.,37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,A3P9BLJVSMDRBZ,24,spam
9a68ba77a41843dd9fead06861b14025,cscw19-1-imageAndDescription-label,2019-03-23 10:59:01.347,Use it on coffee table and sofa table living room,39O0SQZVJNELXR9DX9F1N9L3JXT7RX,unreviewed,A2MR1H3PV0EDDR,49,ham
798897adada64c8c9d466fb52d905ea0,cscw19-1-imageAndDescription-label,2019-03-23 11:04:07.655,Use it on mirror on the table.,39O0SQZVJNELXR9DX9F1N9L3JXT7RX,unreviewed,A2MR1H3PV0EDDR,30,ham
http://purl.org/innovonto/ideas/chi19s1/167,TCO,,a drop-down menu I can apply to any program at any time. The menu would contain frequently typed items missed or misunderstood by auto-fill,,unusable,,,
http://purl.org/innovonto/ideas/chi19s1/374,TCO,,Touch displays can be added to the side of headphones in order to get more fine tuned selection of options as opposed to either physical buttons or being forced to use the host device. ,,usable,,,
http://purl.org/innovonto/ideas/chi19s1/370,TCO,,"Touch displays could be added to tables or other surfaces in which a person lounges about in order to make the use of electronic devices while in an otherwise impossible position, possible. ",,usable,,,
c5933861dc7548bb8a3901edf29f94ab,cscw19-1-imageAndDescription-label,2019-03-24 03:43:42.124,A touchscreen coffee table that had built in coasters and customizable temperatures for hot/cold drinks.,3FTID4TN8L5T9DA1FY85EAW1H4LLYU,unreviewed,A32U64W0S9PUA3,104,ham
http://purl.org/innovonto/ideas/chi19s1/450,TCO,,create a touchscreen microwave. ,,usable,,,
http://purl.org/innovonto/ideas/chi19s1/32,TCO,,You could make a desk top that was a touch display at work.,,usable,,,
2957dd1b4083456a9eb61bec3bd7811b,cscw19-1-image-label,2019-03-23 11:18:32.732,i like dress,3ZUE82NE0A8SUF9NGJ7DKK3FRTOF8X,unreviewed,ADX8Y4UXA4IDA,12,spam
http://purl.org/innovonto/ideas/chi19s1/307,TCO,,You could check if your vehicle needs any maintenance without having to get in and start it. ,,usable,,,
http://purl.org/innovonto/ideas/chi19s1/60,TCO,,A touch screen for certain closets so you dont have to go in and have everything already set up so you can find it with a search function.,,usable,,,
33fbe4efbc064e4da9454f8afb69ff68,cscw19-1-description-label,2019-03-13 21:49:06.218,A touch screen desk,3IHWR4LC7DKC46BDHRDYNHG77GHI8I,unusable,A1RCQT5Z8PHTWJ,19,ham
http://purl.org/innovonto/ideas/chi19s1/359,TCO,,Apply to car dashboard for ease of access,,usable,,,
http://purl.org/innovonto/ideas/chi19s1/120,TCO,,"listening to music podcasts, radio",,unusable,,,
http://purl.org/innovonto/ideas/chi19s1/206,TCO,,It can be used on the refrigerator to keep track of what is in and to list things that need to be purchased or purchase thing as needed.,,usable,,,
http://purl.org/innovonto/ideas/chi19s1/302,TCO,,Apply it on patio tables for browsing outdoors. ,,usable,,,
http://purl.org/innovonto/ideas/chi19s1/72,TCO,,Thermostat that can be changed without the use of a dial or buttons. ,,usable,,,
80b3994d096c48af9eda04a4c7b19fe3,cscw19-1-description-label,2019-03-23 10:58:44.126,"Gold is a chemical element with symbol Au and atomic number 79, making it one of the higher atomic number elements that occur naturally. In its purest form, it is a bright, slightly reddish yellow, dense, soft, malleable, and ductile metal. Chemically, gold is a transition metal and a group 11 element.",3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,A3HKX6MMLYJPWX,303,spam
f6cbcd0184774b3ebc5fc21e44fab3d7,cscw19-1-imageAndDescription-label,2019-03-12 12:18:57.591,this is an idea about plant,testhit,unreviewed,testworker,27,spam
http://purl.org/innovonto/ideas/chi19s1/30,TCO,,A portable piano,,usable,,,
f7e2b3ff99ea4e48937e8f288752a09c,cscw19-1-description-label,2019-03-13 22:05:40.104,touch screen microwave,3IHWR4LC7DKC46BDHRDYNHG77GHI8I,unusable,A1RCQT5Z8PHTWJ,22,ham
http://purl.org/innovonto/ideas/chi19s1/73,TCO,,"Monitors could become touch screens, improving the desktop computing experience. ",,usable,,,
http://purl.org/innovonto/ideas/chi19s1/228,TCO,,personal holographs,,unusable,,,
18c5693ebd764917847f89bc417514d0,cscw19-1-image-label,2019-03-23 11:15:25.97,i like games,3ZUE82NE0A8SUF9NGJ7DKK3FRTOF8X,unreviewed,ADX8Y4UXA4IDA,12,spam
http://purl.org/innovonto/ideas/chi19s1/90,TCO,,"kids table with a touch display. An interactive app for learning embedded in the touch display.  So, kids could learn and play with it. ",,usable,,,
0093f0413b1f4d64b3bd7dd050f73ed8,cscw19-1-image-label,2019-03-23 09:35:07.654,THE SYSTEM IS MUST IN THE WORLD,3ZUE82NE0A8SUF9NGJ7DKK3FRTOF8X,unreviewed,A2FCT2TWW60S1S,31,spam
e63ceb106fb94cac8128addecdf43ce0,cscw19-1-imageAndDescription-label,2019-03-23 10:52:04.339,"Jewellery or jewelry consists of small decorative items worn for personal adornment, such as brooches, rings, necklaces, earrings, pendants, bracelets, and cufflinks. Jewellery may be attached to the body or the clothes",3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,AHDY3BLTTUYFG,219,spam
http://purl.org/innovonto/ideas/chi19s1/37,TCO,,You could add it to a box to keep try of the contents.,,usable,,,
http://purl.org/innovonto/ideas/chi19s1/52,TCO,,Put it on a mirror to let people view what different outfits or hairstyles or makeup would look like on them,,usable,,,
http://purl.org/innovonto/ideas/chi19s1/253,TCO,,https://www.newidea.com.au/the-block-courtney-and-hans-quit,,unusable,,,
991ba3d1af384f00bed2bf09b3c53129,cscw19-1-image-label,2019-03-22 22:17:05.446,"Use it on kitchen chairs to change the design/pattern to match the season, or new place settings. ",36FFXPMST9VFT3N9IQK9KR5SMDRHOM,unreviewed,A2O7V3NTBF9RRE,98,ham
