ID,CHALLENGE,CREATED,DESCRIPTION,HIT_ID,STATUS,WORKER_ID,LENGTH,SPAM
http://purl.org/innovonto/ideas/chi19s1/349,TCO,,"This could be applied to kitchen countertops. Then, a cook could use the internet to look up recipes and access tutorials on how to cook things hands free without leaving the kitchen. ",,usable,,,
674ac0cb4d4c4f7fbaf34c782f25f690,cscw19-1-image-label,2019-03-23 11:12:35.751,TV is very important,3ZUE82NE0A8SUF9NGJ7DKK3FRTOF8X,unreviewed,ADX8Y4UXA4IDA,20,spam
50a62eab476c4d9aa6687678a260d7b2,cscw19-1-description-label,2019-03-19 11:58:52.443,clean the display regularly then it will works flawlessly ,3IJ95K7NDXJJBMSMX52EK2TMH19NGA,unreviewed,A1IBQ7MUUTWLS9,58,spam
8ff8d04ab10e465e9654060fc8977f49,cscw19-1-description-label,2019-03-23 10:52:22.711,Shopping is an activity in which a customer browses the available goods or services presented by one or more retailers with the potential intent to purchase a suitable selection of them. ,3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,A2P2SUJ6F18W1B,187,spam
0a3fc6b76bf74871935df0bc07d6d488,cscw19-1-imageAndDescription-label,2019-03-13 14:22:49.637,touch screen table,3VLL1PIENQV1KON3OCQGKY9XIYFZOR,unusable,AGC3T6724JUAF,18,ham
http://purl.org/innovonto/ideas/chi19s1/170,TCO,,smart home control system on the wall,,usable,,,
37fa2da2da774341afcaa79d890a7455,cscw19-1-imageAndDescription-label,2019-03-23 11:02:20.49,use it on telephone table living room.,39O0SQZVJNELXR9DX9F1N9L3JXT7RX,unreviewed,A2MR1H3PV0EDDR,38,ham
a228dc9f59df45b98d469c718fd465af,cscw19-1-imageAndDescription-label,2019-03-21 11:03:29.378,creative the horror film collection.,37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,A3P9BLJVSMDRBZ,36,spam
2b9368a61d2f4def9bb33e2f7f3820c0,cscw19-1-imageAndDescription-label,2019-03-23 23:03:20.133,"A new prototype can transform a notebook into a notebook computer, a wall into ... can turn any nearby surface into an ad hoc interactive touch screen. ... Instead of relying on screens, buttons, or keys, the system monitors the user's ... But the team has built several sample applications; one allows users to .",3VGZ74AYTGN0KIVV8FT04RZAIZHCG7,unreviewed,A1PT6264PIYFCI,313,spam
http://purl.org/innovonto/ideas/chi19s1/79,TCO,,Refrigerator touchscreen that can adjust the temperature and humidity.,,usable,,,
http://purl.org/innovonto/ideas/chi19s1/98,TCO,,wine identification touch table. You put your wine on top of the touch table and it would display all the details of the wine. ,,unusable,,,
http://purl.org/innovonto/ideas/chi19s1/85,TCO,,I feel like it would be very useful to have all of you car buttons to be coated on to the dashboard.,,usable,,,
http://purl.org/innovonto/ideas/chi19s1/198,TCO,,Turn desks in schools into virtual notebooks and a way for children to respond to answers posed by teachers.,,usable,,,
http://purl.org/innovonto/ideas/chi19s1/344,TCO,,It could be applied to the dash of a car. This could eliminate the need for stereo systems or navigation systems in cars. The dash would completely integrate the interface.,,usable,,,
1608adf52cc843b7a6452aaead6f0fe9,cscw19-1-imageAndDescription-label,2019-03-13 14:32:37.039,Touch screen store door knobs,3VLL1PIENQV1KON3OCQGKY9XIYFZOR,unusable,AGC3T6724JUAF,29,ham
315b20e9e6c54c97a6249f63e648c8cf,cscw19-1-image-label,2019-03-23 10:21:59.859,"A flower, sometimes known as a bloom or blossom, is the reproductive structure found in flowering plants. The biological function of a flower is to effect reproduction, usually by providing a mechanism for the union of sperm with eggs. Flowers may facilitate.",3ZUE82NE0A8SUF9NGJ7DKK3FRTOF8X,unreviewed,AXHFWTX0LTTOP,259,spam
http://purl.org/innovonto/ideas/chi19s1/3,TCO,,fishtank,,unusable,,,
http://purl.org/innovonto/ideas/chi19s1/202,TCO,,Use the kitchen counter in a home to order food items.,,usable,,,
http://purl.org/innovonto/ideas/chi19s1/366,TCO,,Make your gaming controller a touch display.,,usable,,,
92f8fdce9f224d7d943c56579b8282d4,cscw19-1-image-label,2019-03-23 22:47:39.29,IDEA THAT WE SHOULD DO THE PROJECT CORRECTLY,3L7SUC0TTU1GI0W172YBMVH65WWM0W,unreviewed,AMJ9AF7IG3E5T,44,spam
cb8708d1c70a4c278d0278b9484967bc,cscw19-1-description-label,2019-03-23 09:41:09.506,Use it on furniture using pattern match the exterior room.,3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,AUPRMVUM25CSP,58,ham
ce8a20c38fa9477b997f9b2b9e98f234,cscw19-1-imageAndDescription-label,2019-03-13 14:25:06.106,floating touch screen monitor,3VLL1PIENQV1KON3OCQGKY9XIYFZOR,unusable,AGC3T6724JUAF,29,ham
http://purl.org/innovonto/ideas/chi19s1/53,TCO,,Use it on a car to make an easily changeable paint job,,usable,,,
4e3157c1e4ab4b65bba6b59ef031157c,cscw19-1-image-label,2019-03-23 11:00:37.247,i like computer it is very useful and it is more important from this world and in the system is very very important,3ZUE82NE0A8SUF9NGJ7DKK3FRTOF8X,unreviewed,ADX8Y4UXA4IDA,115,spam
http://purl.org/innovonto/ideas/chi19s1/305,TCO,,You could put a touch screen on the arm of a chair and be able to use your computer without getting up. ,,usable,,,
http://purl.org/innovonto/ideas/chi19s1/11,TCO,,Your coffee table is a touch screen tablet ,,usable,,,
http://purl.org/innovonto/ideas/chi19s1/347,TCO,,A multitouch display beside the chopping board in the kitchen which can be used to display a recipe on the go. ,,usable,,,
dddc7029dc6d441fb7abeb9eedbcf038,cscw19-1-description-label,2019-03-23 22:51:44.575,All other products and services may be trademarks of their respective owners. ..... how to use the lab investigations in your AP Biology Course. The revised AP ...,3W5PY7V3UPENENM1CDWSYVJ9DFGJYQ,unreviewed,APHQB0WGRUJTB,163,spam
http://purl.org/innovonto/ideas/chi19s1/276,TCO,,interactive drawer that you put your mobile phones and desktop computer to find information quickly,,unusable,,,
6d7267f543184b6c8436c64eb2ebcc29,cscw19-1-description-label,2019-03-23 10:55:24.491,"A city is a large human settlement. Cities generally have extensive systems for housing, transportation, sanitation, utilities, land use, and communication. Their density facilitates interaction between people, government organizations and businesses, sometimes benefiting different parties in the process",3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,A1IV1O890FN1QA,305,spam
ee4021eeedff4629881364ccef6c9d47,cscw19-1-image-label,2019-03-23 10:57:41.306,"Nature, in the broadest sense, is the natural, physical, or material world or universe. ""Nature"" can refer to the phenomena of the physical world, and also to life in general. The study of nature is a large, if not the only, part of science. ",3ZUE82NE0A8SUF9NGJ7DKK3FRTOF8X,unreviewed,ALBWW1QT4IPU2,242,spam
5dd65d90d5c24684802f2a99fde86835,cscw19-1-imageAndDescription-label,2019-03-21 11:04:07.542,creative the art collection.,37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,A3P9BLJVSMDRBZ,28,spam
f10c0dceebc8442d871eb427c143ec82,cscw19-1-imageAndDescription-label,2019-03-19 10:35:50.848,IT IS A MEDICAL TERM THAT NEED MOST TODAY,3IJ95K7NDXJJBMSMX52EK2TMH19NGA,unreviewed,ABI7LAZ5192UL,41,spam
http://purl.org/innovonto/ideas/chi19s1/18,TCO,,You can have a touch screen mirror that gives you recommended fashion styles ,,usable,,,
http://purl.org/innovonto/ideas/chi19s1/137,TCO,,Applied to car exterior for customizable colors and styles.,,usable,,,
http://purl.org/innovonto/ideas/chi19s1/391,TCO,,"Using Microsoft's motion-sensing Kinect, the futuristic technology works on walls, tables and panes of glass. It could help stores display interactive product information after hours, teachers create interactive lessons and architects as they turn a vision into reality.

",,unusable,,,
18670d75c9864ab689f40183373c5d80,cscw19-1-imageAndDescription-label,2019-03-21 10:58:45.592,creative an movie collection.,37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,A3P9BLJVSMDRBZ,29,spam
http://purl.org/innovonto/ideas/chi19s1/5,TCO,,drive-through menu,,usable,,,
http://purl.org/innovonto/ideas/chi19s1/114,TCO,,"Imagine a land where if you could touch it it would turn into a substance and that substance would infinitely loop back into a touch screen, an endless recursion where you attempt to escape but you must touch it and it will then force you to be untouched forcing you to touch again. ",,unusable,,,
http://purl.org/innovonto/ideas/chi19s1/24,TCO,,Full room displays,,usable,,,
41d831610b7c40d0b328b77fd62e3fd0,cscw19-1-imageAndDescription-label,2019-03-23 10:57:41.786,use it on sofa living the room.,39O0SQZVJNELXR9DX9F1N9L3JXT7RX,unreviewed,A2MR1H3PV0EDDR,31,ham
http://purl.org/innovonto/ideas/chi19s1/357,TCO,,"This coating would be revolutionary being applied to car windows, appliances, entertainment device screens; and even walls in the home or work.",,usable,,,
667840ca45ce4c33850bf80fb2011281,cscw19-1-imageAndDescription-label,2019-03-21 10:54:07.791,creative the album song. ,37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,A3P9BLJVSMDRBZ,25,spam
96e9aa3d53c44b6c8f39f93b6a85a9f5,cscw19-1-image-label,2019-03-22 22:24:19.845,On the inside of the kitchen cupboard door or closet door so that an updating chart of everyone's chores for the week could be seen.,36FFXPMST9VFT3N9IQK9KR5SMDRHOM,unreviewed,A2O7V3NTBF9RRE,132,ham
ad2ec197c4714df388e2874f75d98c2c,cscw19-1-imageAndDescription-label,2019-03-23 10:47:09.699,"A flower, sometimes known as a bloom or blossom, is the reproductive structure found in flowering plants. The biological function of a flower is to effect reproduction, usually by providing a mechanism for the union of sperm with eggs. Flowers may facilitate outcrossing or allow selfing",3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,AHDY3BLTTUYFG,287,spam
5c613c6824f24e4598a62905c9b20258,cscw19-1-image-label,2019-03-23 22:40:43.321,GREAT IDEA TO HELP,3L7SUC0TTU1GI0W172YBMVH65WWM0W,unreviewed,AMJ9AF7IG3E5T,18,spam
ca76d82746c442cd996096738931f32a,cscw19-1-description-label,2019-03-23 10:38:18.518,"The domestic dog is a member of the genus Canis, which forms part of the wolf-like canids, and is the most widely abundant terrestrial carnivore.",3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,A3HKX6MMLYJPWX,145,spam
65b4955a080e4af693dcfda61d806bd7,cscw19-1-imageAndDescription-label,2019-03-21 12:16:07.1,biscuit is very clean and health prepared on the products healthy food available.,37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,AG5HAUJJV4OCY,81,spam
http://purl.org/innovonto/ideas/chi19s1/122,TCO,,Refrigerators should have this feature to add products to a shopping list. ,,usable,,,
bac15ca2ec9b4884a15ff96086e3f8ec,cscw19-1-imageAndDescription-label,2019-03-21 11:10:48.57,create the sentiment movie.,37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,A3P9BLJVSMDRBZ,27,spam
cd87b00e9d8f42a8a75a18f2321e3a93,cscw19-1-imageAndDescription-label,2019-03-23 10:47:03.465,Use it on chair my office.,39O0SQZVJNELXR9DX9F1N9L3JXT7RX,unreviewed,A2MR1H3PV0EDDR,26,ham
ee00ad09c91a4a2ab8afd196b76e1865,cscw19-1-imageAndDescription-label,2019-03-21 12:09:12.481,book is important to all.so many knowledge have in the ways. ,37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,AG5HAUJJV4OCY,61,spam
http://purl.org/innovonto/ideas/chi19s1/16,TCO,,"School books with a touchscreen built in, for notes and homework. ",,usable,,,
http://purl.org/innovonto/ideas/chi19s1/453,TCO,,You could apply it on the ground and use it as a gamepad for dancing video games,,usable,,,
http://purl.org/innovonto/ideas/chi19s1/109,TCO,,A touchscreen on my cabinet. I could use it to pull up recipes or search for ideas for dinner.,,usable,,,
1e3acb5457014fc285875192e63dba26,cscw19-1-imageAndDescription-label,2019-03-21 10:57:40.669,creative the short film and every one should view it.,37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,A3P9BLJVSMDRBZ,53,spam
http://purl.org/innovonto/ideas/chi19s1/36,TCO,,You could add it to your filing cabinet to keep track of what documents are inside.,,usable,,,
c4b5312a13de47c88d3038f64d567bb2,cscw19-1-imageAndDescription-label,2019-03-21 12:19:05.094,Brainstorm cool products gadgets ideas available products gadgets process.,37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,AG5HAUJJV4OCY,74,spam
1901b1a2a0164494be346e408cd338bc,cscw19-1-description-label,2019-03-23 10:54:06.051,"A building, or edifice, is a structure with a roof and walls standing more or less permanently in one place, such as a house or factory.",3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,A3HKX6MMLYJPWX,136,spam
c389a5b11ef74d00b936869d33226b29,cscw19-1-imageAndDescription-label,2019-03-13 14:16:14.758,A touch display bathroom shower.,3VLL1PIENQV1KON3OCQGKY9XIYFZOR,unusable,AGC3T6724JUAF,32,ham
http://purl.org/innovonto/ideas/chi19s1/209,TCO,,Bathroom doors that can tell you if they're occupied,,usable,,,
a49cd5daf2bc493aa4d88d8fe9d0b296,cscw19-1-imageAndDescription-label,2019-03-21 11:08:39.428,create the comedy film.,37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,A3P9BLJVSMDRBZ,23,spam
http://purl.org/innovonto/ideas/chi19s1/343,TCO,,A temporary multitouch display to extend your screen size while doing a task that needs some extra screen space. ,,usable,,,
http://purl.org/innovonto/ideas/chi19s1/75,TCO,,Touch screen doors to the house.,,usable,,,
http://purl.org/innovonto/ideas/chi19s1/382,TCO,,Use it on car paint so you can unlock with your fingerprint or code.,,usable,,,
http://purl.org/innovonto/ideas/chi19s1/105,TCO,,Apply it to a wall and be able to control the building,,usable,,,
cadc1886a7344fa9a7777e31fa8d1d4c,cscw19-1-image-label,2019-03-23 09:37:29.173,THE NEW TECHNOLOGY IS  IMPROVED TO THE KNOWLEDGE,3ZUE82NE0A8SUF9NGJ7DKK3FRTOF8X,unreviewed,A2FCT2TWW60S1S,48,spam
8d97ac0231f64d01b3be74f4166d38ba,cscw19-1-image-label,2019-03-23 23:03:24.781,"Polyester can also be used to to turn any surface into a touch display ,the polyester can be wrapped around the surface and a technology makes the polyester stay firm on the surface without shifting at all making the surface usable",3L7SUC0TTU1GI0W172YBMVH65WWM0W,unreviewed,A3N17E39KZOQX0,231,spam
http://purl.org/innovonto/ideas/chi19s1/400,TCO,,Climbing wall that has augmented reality game,,usable,,,
http://purl.org/innovonto/ideas/chi19s1/107,TCO,,"This would be fantastic for a lot of things. I would love a touch display on my fridge that has the contents that are in it, allows me to meal plan, and tells me what I need. A touch screen on my tv would be awesome too, especially since I use Roku.",,usable,,,
http://purl.org/innovonto/ideas/chi19s1/452,TCO,,You could apply it on a table and write on it like if it was a notebook,,usable,,,
ce7d0e3d031a4fe48bd0b8c98c75f157,cscw19-1-description-label,2019-03-23 22:54:38.285,"We need to re-think our civilization from the grass roots up, not bumble blindly on. ...... If you expect the continued stress of products and services being priced out ..... If every family does a cookout at the same time the air could quickly become foul ...... Imagine we covered the entire surface of the Earth with solar panels.",3W5PY7V3UPENENM1CDWSYVJ9DFGJYQ,unreviewed,APHQB0WGRUJTB,333,spam
http://purl.org/innovonto/ideas/chi19s1/264,TCO,,Replacing Annoying CAPTCHA Codes With Advertisements,,unusable,,,
a336e2b6a37a44aeba86e123fcc5f548,cscw19-1-image-label,2019-03-23 11:16:16.987,i like friends,3ZUE82NE0A8SUF9NGJ7DKK3FRTOF8X,unreviewed,ADX8Y4UXA4IDA,14,spam
d9606e57fe4b49d98bea521a6c1e279f,cscw19-1-description-label,2019-03-23 22:42:02.177,"Surface Computing: The iDesk Final Frame Desk Gadgets, Gadgets And Gizmos, ... Weekly Innovation: Turn A 3D Printer into a Tattoo Machine Cool Gadgets, .... desks to touch screen tables, these workspaces will change the way you think ... The technology has been customized to serve architects and designers",3W5PY7V3UPENENM1CDWSYVJ9DFGJYQ,unreviewed,APHQB0WGRUJTB,306,spam
http://purl.org/innovonto/ideas/chi19s1/116,TCO,,Put this coating on window glasses so that I can change the color of it and make it colorful,,usable,,,
http://purl.org/innovonto/ideas/chi19s1/383,TCO,,A home switch box control can be made,,usable,,,
4d47e4427fd3412e9cbb87bfca3191a0,cscw19-1-image-label,2019-03-22 16:09:24.202,"Apply it to the windshield of a car. It can make it a smart windshield which can include a heads up display that can display relevant information such as google maps, gas level, fuel economy, mph, and more.",36FFXPMST9VFT3N9IQK9KR5SMDRHOM,unreviewed,A2RUHO7I7Y4XFA,206,ham
25a67ed6c37f4d42bcd669804b5216ba,cscw19-1-imageAndDescription-label,2019-03-23 10:07:17.824,tare a cloth to catch a fish,39O0SQZVJNELXR9DX9F1N9L3JXT7RX,unreviewed,A2IQ7D8VNHWVN3,28,spam
3673d5a6c8fb47dc9f1977cb04fc89c5,cscw19-1-imageAndDescription-label,2019-03-13 13:43:11.762,An idea is books,3VLL1PIENQV1KON3OCQGKY9XIYFZOR,unusable,A2L9G4YBBC7Z99,16,spam
http://purl.org/innovonto/ideas/chi19s1/221,TCO,,Use the display as a scanner to see what types of insects are entering your home.,,unusable,,,
http://purl.org/innovonto/ideas/chi19s1/256,TCO,, A Robot Car That Does The Driving For You,,unusable,,,
http://purl.org/innovonto/ideas/chi19s1/381,TCO,,A auto cleaning vaccum cleaner can be made out of it for sure,,unusable,,,
http://purl.org/innovonto/ideas/chi19s1/294,TCO,,"You could coat a small ball of some kind to turn it into a touch display where you double tap to activate it. Once activated
",,unusable,,,
40ab1fd90fbf4bddba4f227955fdf7f4,cscw19-1-imageAndDescription-label,2019-03-17 06:38:37.842,hello from,testhit,unreviewed,testworker,10,spam
702610119caf4341bf54361afdc27b59,cscw19-1-imageAndDescription-label,2019-03-23 11:03:14.75,use it on light on the table .,39O0SQZVJNELXR9DX9F1N9L3JXT7RX,unreviewed,A2MR1H3PV0EDDR,30,spam
daf830af8ee64a4ca535982fb01cf031,cscw19-1-description-label,2019-03-23 10:46:46.003,"In botany, a tree is a perennial plant with an elongated stem, or trunk, supporting branches and leaves in most species. In some usages, the definition of a tree may be narrower, including only woody plants with secondary growth, plants that are usable as lumber or plants above a specified height",3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,A3AGF9EJPNNZH5,297,spam
http://purl.org/innovonto/ideas/chi19s1/354,TCO,,Coat entire walls for theater movie experiences.,,usable,,,
http://purl.org/innovonto/ideas/chi19s1/82,TCO,,"A bathroom mirror would be great with a touch display, because as you're getting ready for work, you can catch up on the morning news or get a jumpstart on reading and returning emails.",,usable,,,
d0b33af15a7043acaf09dbf0f86d5cf6,cscw19-1-description-label,2019-03-23 22:55:51.534,"In nearly every field one can imagine, and some that are just emerging, the importance of design has never been greater. In all areas of manu- facturing,.",3W5PY7V3UPENENM1CDWSYVJ9DFGJYQ,unreviewed,APHQB0WGRUJTB,154,spam
http://purl.org/innovonto/ideas/chi19s1/115,TCO,,"I would put this coating on my hand, so I can carry it anywhere I go and do stuff I want",,usable,,,
760db0d1c59e4a5d9b06a6560b3246cb,cscw19-1-imageAndDescription-label,2019-03-13 13:54:36.404,An idea is plants,3VLL1PIENQV1KON3OCQGKY9XIYFZOR,unusable,A2L9G4YBBC7Z99,17,spam
37771ae2141a4b44ac0b36b68bbb4138,cscw19-1-image-label,2019-03-23 09:49:40.143,"A ball is a round object with various uses. It is used in ball games, where the play of the game follows the state of the ball as it is hit, kicked or thrown by players. Balls can also be used for simpler activities, such as catch or juggling. ",3ZUE82NE0A8SUF9NGJ7DKK3FRTOF8X,unreviewed,A3QMED18F7JJWE,244,spam
http://purl.org/innovonto/ideas/chi19s1/124,TCO,,Back of a smartphone to add additional shortcuts to your phone without turning on the display. ,,usable,,,
http://purl.org/innovonto/ideas/chi19s1/13,TCO,,"A fridge with a touchscreen that tells you what groceries you currently have, along with allowing you to make a list for shopping. ",,usable,,,
0709ed0f408c4796af9e397c72cd491c,cscw19-1-imageAndDescription-label,2019-03-21 12:07:55.51,"An idea create a plans.book created in the sequence of the interested topic and plans to the sequence of the following process.cool products,system,gadgets or services on the touch display that could be build coating.",37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,AG5HAUJJV4OCY,217,spam
http://purl.org/innovonto/ideas/chi19s1/185,TCO,,A giant dome to view larger movies and other displays.,,usable,,,
088e0bb5632248379361909bc3357144,cscw19-1-description-label,2019-03-13 20:07:52.773,I would put it on pet collars. People can see information about the pet and it can contact the owner if lost.,3IHWR4LC7DKC46BDHRDYNHG77GHI8I,unreviewed,A2P53AN2M8IWFP,109,ham
5b4f78521fd74827b432b7e31edbe8df,cscw19-1-description-label,2019-03-23 11:00:09.741,A house is a building that functions as a home. They can range from simple dwellings such as rudimentary huts of nomadic tribes and the improvised shacks in shantytowns to complex.,3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,A2P2SUJ6F18W1B,180,spam
http://purl.org/innovonto/ideas/chi19s1/296,TCO,,"A mirror that can display information like time, date, weather, and calendar events while still showing your reflection.",,usable,,,
http://purl.org/innovonto/ideas/chi19s1/83,TCO,,"It would be useful for dog collars to have a touch display. If your dog ran away or got loose, all the owner's contact info could be easily accessed and the dog could be returned home easily.",,usable,,,
http://purl.org/innovonto/ideas/chi19s1/20,TCO,,Replace whiteboards and chalkboards in schools with this technology. Teachers could use it for lessons and make it interactive for the students.,,usable,,,
http://purl.org/innovonto/ideas/chi19s1/316,TCO,,Home theatre,,usable,,,
92adf688e9fa496a97e23e41f86eaa71,cscw19-1-image-label,2019-03-23 23:05:11.846,MY IDEA IS TO FINISH ALL THE WORK,3L7SUC0TTU1GI0W172YBMVH65WWM0W,unreviewed,AMJ9AF7IG3E5T,33,spam
8075b0cd07ca4346b9cce2f82abe937f,cscw19-1-description-label,2019-03-23 11:04:44.917,"Eye is a monthly peer-reviewed medical journal covering ophthalmology. It was established in 1881 as the Transactions of the Ophthalmological Societies of the United Kingdom, obtaining its current name in 1987. It is published by Springer Nature and is the official journal of the Royal College of Ophthalmologists",3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,A3HKX6MMLYJPWX,314,spam
b206e2932df245908c89dee3b8f97c0d,cscw19-1-imageAndDescription-label,2019-03-23 10:44:54.465,use it on cabin a living the room.,39O0SQZVJNELXR9DX9F1N9L3JXT7RX,unreviewed,A2MR1H3PV0EDDR,34,ham
http://purl.org/innovonto/ideas/chi19s1/17,TCO,,A pet food distribution center where the animal can tap the screen and receive a treat or meal. Would allow for healthy regulation and training. ,,usable,,,
http://purl.org/innovonto/ideas/chi19s1/246,TCO,,Edwina Bartholomew's Drought Diary,,unusable,,,
http://purl.org/innovonto/ideas/chi19s1/113,TCO,,If you could reapply the coating to an actual touch screen and it would create a gravitational vortex that ripped the whole universe asunder as if telling you that you cannot combine what is with what is not,,unusable,,,
http://purl.org/innovonto/ideas/chi19s1/146,TCO,,A text-messaging device that sends texts to any other user with it.,,usable,,,
65a3f61c9e394635aa67c1698a74257b,cscw19-1-description-label,2019-03-23 11:01:39.146,"Wood is a porous and fibrous structural tissue found in the stems and roots of trees and other woody plants. It is an organic material, a natural composite of cellulose fibers that are strong in tension and embedded in a matrix of lignin that resists compression",3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,A3HKX6MMLYJPWX,262,spam
fd7d1429367b47afb158776e90e4e574,cscw19-1-image-label,2019-03-23 22:39:33.089,I LOVE U,3L7SUC0TTU1GI0W172YBMVH65WWM0W,unreviewed,AMJ9AF7IG3E5T,8,spam
http://purl.org/innovonto/ideas/chi19s1/102,TCO,,"A bush trimmer that shows the desired bush size, the amount you've already trimmed, and how much is remaining for the desired trim. A picture of the bush with progression would be displayed.",,usable,,,
eb7843ff049f470ab214da847068c5ce,cscw19-1-imageAndDescription-label,2019-03-19 10:38:37.049,THE BRAIN STORM IS AVERY DANGEROUS DISEASE THAT WERE AFFECTED BY MANY PEOPLE ,3IJ95K7NDXJJBMSMX52EK2TMH19NGA,unreviewed,ABI7LAZ5192UL,77,spam
http://purl.org/innovonto/ideas/chi19s1/367,TCO,,Make your car buttons all into touch display buttons.,,usable,,,
1e4da860da1e4fb6a1721278427d1941,cscw19-1-imageAndDescription-label,2019-03-12 12:28:16.171,some type of talk,testhit,unreviewed,testworker,17,spam
http://purl.org/innovonto/ideas/chi19s1/280,TCO,,A lawn mower with the touch display sprayed on that shows how well the grass is being cut.,,usable,,,
http://purl.org/innovonto/ideas/chi19s1/303,TCO,,Apply to suitcases for browsing while traveling.,,usable,,,
http://purl.org/innovonto/ideas/chi19s1/112,TCO,,"A touchscreen right inside my door that allows me to operate all of the lights, and electronics in my home.",,usable,,,
http://purl.org/innovonto/ideas/chi19s1/71,TCO,,A touch screen restaurant where you can order without having to interact with workers.,,usable,,,
http://purl.org/innovonto/ideas/chi19s1/40,TCO,,"touch screen mirror to help you change the lights and see better
",,usable,,,
2644f0e90c9148089eb1ab6be6efe712,cscw19-1-description-label,2019-03-23 22:44:04.206,"This time around, GE Aviation will build the backup electrical power system, ... body on a Boeing 737 — to turn a coil inside an induced magnetic field in the generator ... GE's BuG puts out 50 kilowatts of power from each of the 777X's two engines ... “If you're using backup power, you're going to have to go without a movie",3W5PY7V3UPENENM1CDWSYVJ9DFGJYQ,unreviewed,APHQB0WGRUJTB,326,spam
http://purl.org/innovonto/ideas/chi19s1/180,TCO,,Make television remotes more innovative and interactive.,,usable,,,
http://purl.org/innovonto/ideas/chi19s1/229,TCO,,"A touch display shower door, where one could turn on and adjust the water, change lighting, and even control music.",,usable,,,
8710d59141664e9db9c683cf8ee75a86,cscw19-1-description-label,2019-03-23 10:58:59.332,"At fictional Princeton Plainsboro Teaching Hospital in New Jersey, prickly genius Dr. Gregory House tackles health mysteries as would a medical Sherlock Holmes, all the while playing mind games with colleagues that include his best friend, oncologist James Wilson. House, an acerbic infectious disease specialist, solves medical puzzles with the help of a team of young diagnosticians.",3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,A1IV1O890FN1QA,385,spam
d9797efe02934c44879b2882ab1b49c4,cscw19-1-description-label,2019-03-23 11:03:30.835,"A leaf is an organ of a vascular plant and is the principal lateral appendage of the stem. The leaves and stem together form the shoot. Leaves are collectively referred to as foliage, as in ""autumn foliage"".",3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,A3HKX6MMLYJPWX,207,spam
http://purl.org/innovonto/ideas/chi19s1/284,TCO,,"I would most definitely make a special coating with different color background to use in kids rooms with a frame. The frames can come in different sizes
",,usable,,,
http://purl.org/innovonto/ideas/chi19s1/93,TCO,,you could use it on any surface for a hands on experience for anything you are trying to learn ,,usable,,,
8222a7ba29e74fa48a5585f1b1cbd598,cscw19-1-image-label,2019-03-23 22:44:38.79,I would add a touch display to a bathroom vanity mirror. It would allow me to magnify the mirror to help me see my skin and hair up close when I am grooming.,3L7SUC0TTU1GI0W172YBMVH65WWM0W,unreviewed,A1KTPYX40PRLVW,157,ham
