ID,CHALLENGE,CREATED,DESCRIPTION,HIT_ID,STATUS,WORKER_ID,LENGTH,SPAM,SPAMPROB,TRIGGERED
40ab1fd90fbf4bddba4f227955fdf7f4,cscw19-1-imageAndDescription-label,2019-03-17 06:38:37.842,hello from,testhit,unreviewed,testworker,10,spam,0.92,"['1-WordBayes: 0.9999999999987539', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9899213314056396', 'linearClassifier: 0.6961589233697915', 'Charcount', 'Charcount', 'Charcount', 'Charcount', 'Charcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'without verb or adj', 'without noun unigram', 'without verb or adj unigram']"
5e50792400d541a0a358d6234a26c0c7,cscw19-1-imageAndDescription-label,2019-03-16 15:10:25.776,how are you,testhit,unreviewed,testworker,11,spam,0.89,"['5-WordBayes: 1.0', 'SentenceEmbedding: 0.9699406027793884', 'linearClassifier: 0.7006464091322732', 'Charcount', 'Charcount', 'Charcount', 'Charcount', 'Charcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'without noun', 'without noun unigram']"
c974e4858dc74393a693060b111a5511,cscw19-1-description-label,2019-03-23 11:50:18.017,i like food,3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,A3AS3TZQF4X6ZK,11,spam,0.92,"['5-WordBayes: 1.0', 'SentenceEmbedding: 0.9848314523696899', 'linearClassifier: 0.7655656564588295', 'Charcount', 'Charcount', 'Charcount', 'Charcount', 'Charcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'without verb or adj', 'without verb or adj unigram']"
adb247e9e6a945e1b4330c2299842dbd,cscw19-1-imageAndDescription-label,2019-03-24 02:39:22.606,LIVING ROOM,3FTID4TN8L5T9DA1FY85EAW1H4LLYU,unreviewed,AY8JXIKA2CXM4,11,spam,0.89,"['SentenceEmbedding: 0.9960585832595825', 'linearClassifier: 0.7854309810207812', 'Charcount', 'Charcount', 'Charcount', 'Charcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Uppercase', 'without verb or adj', 'without verb or adj unigram']"
2957dd1b4083456a9eb61bec3bd7811b,cscw19-1-image-label,2019-03-23 11:18:32.732,i like dress,3ZUE82NE0A8SUF9NGJ7DKK3FRTOF8X,unreviewed,ADX8Y4UXA4IDA,12,spam,0.94,"['1-WordBayes: 0.9999999999872498', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9869933128356934', 'linearClassifier: 0.7556244556613887', 'Charcount', 'Charcount', 'Charcount', 'Charcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'without verb or adj', 'without verb or adj unigram']"
18c5693ebd764917847f89bc417514d0,cscw19-1-image-label,2019-03-23 11:15:25.97,i like games,3ZUE82NE0A8SUF9NGJ7DKK3FRTOF8X,unreviewed,ADX8Y4UXA4IDA,12,spam,0.89,"['5-WordBayes: 1.0', 'SentenceEmbedding: 0.9848094582557678', 'linearClassifier: 0.6984207100327292', 'Charcount', 'Charcount', 'Charcount', 'Charcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'without verb or adj unigram']"
6795ff11176e453ab826080bfff1bb52,cscw19-1-imageAndDescription-label,2019-03-12 12:55:12.189,paly cricket,testhit,unreviewed,testworker,12,spam,0.93,"['1-WordBayes: 1.0', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9962109327316284', 'linearClassifier: 0.7215923930892818', 'Charcount', 'Charcount', 'Charcount', 'Charcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'without verb or adj', 'without verb or adj unigram']"
263514acbf274f3fa793d2e0469bbb34,cscw19-1-imageAndDescription-label,2019-03-12 12:49:48.028,some country ,testhit,unreviewed,testworker,13,spam,0.93,"['1-WordBayes: 0.9999999999998777', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9983810186386108', 'linearClassifier: 0.7215923930892818', 'Charcount', 'Charcount', 'Charcount', 'Charcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'without verb or adj', 'without verb or adj unigram']"
a336e2b6a37a44aeba86e123fcc5f548,cscw19-1-image-label,2019-03-23 11:16:16.987,i like friends,3ZUE82NE0A8SUF9NGJ7DKK3FRTOF8X,unreviewed,ADX8Y4UXA4IDA,14,spam,0.93,"['1-WordBayes: 0.9999999999872498', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9878822565078735', 'linearClassifier: 0.7223531441588797', 'Charcount', 'Charcount', 'Charcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'without verb or adj unigram']"
7c03fc12bf4049ceb1e056e62dce1e9a,cscw19-1-imageAndDescription-label,2019-03-12 12:20:46.963,flower and shoes,testhit,unreviewed,testworker,16,spam,0.93,"['1-WordBayes: 0.9999999999928739', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9595410227775574', 'linearClassifier: 0.7764702452819603', 'Charcount', 'Charcount', 'Charcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'without verb or adj', 'without verb or adj unigram']"
4c67831b210f4a9e89f176045a9b3d85,cscw19-1-description-label,2019-03-23 11:31:08.183,i like education,3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,A3AS3TZQF4X6ZK,16,spam,0.93,"['5-WordBayes: 1.0', 'SentenceEmbedding: 0.9986171722412109', 'linearClassifier: 0.7764702452819603', 'Charcount', 'Charcount', 'Charcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'without verb or adj', 'without verb or adj unigram']"
c114408cefed4b01859b5faeca489b7a,cscw19-1-imageAndDescription-label,2019-03-21 11:08:14.571,create the drama.,37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,A3P9BLJVSMDRBZ,17,spam,0.93,"['1-WordBayes: 0.9999999999988779', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9931406378746033', 'linearClassifier: 0.7229058417451576', 'Charcount', 'Charcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
8d6e1cd5a33448c6b7d3932b8a8c44fe,cscw19-1-description-label,2019-03-23 11:33:16.849,i like my husband,3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,A3AS3TZQF4X6ZK,17,spam,0.94,"['1-WordBayes: 0.9999999999231298', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9943780303001404', 'linearClassifier: 0.7764702452819603', 'Charcount', 'Charcount', 'Charcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'without verb or adj', 'without verb or adj unigram']"
59009ab438c140c2a8d0bd7c4acec1b6,cscw19-1-imageAndDescription-label,2019-03-19 10:34:02.682,IT IS SO USEFULL ,3IJ95K7NDXJJBMSMX52EK2TMH19NGA,unreviewed,ABI7LAZ5192UL,17,spam,0.96,"['1-WordBayes: 0.9999999999886222', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9994304776191711', 'linearClassifier: 0.8306781038798727', 'Charcount', 'Charcount', 'Charcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Uppercase', 'without verb or adj', 'without verb or adj unigram']"
1e4da860da1e4fb6a1721278427d1941,cscw19-1-imageAndDescription-label,2019-03-12 12:28:16.171,some type of talk,testhit,unreviewed,testworker,17,spam,0.94,"['1-WordBayes: 0.9999999999999766', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9994115829467773', 'linearClassifier: 0.7697500153921996', 'Charcount', 'Charcount', 'Charcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'without verb or adj']"
5c613c6824f24e4598a62905c9b20258,cscw19-1-image-label,2019-03-23 22:40:43.321,GREAT IDEA TO HELP,3L7SUC0TTU1GI0W172YBMVH65WWM0W,unreviewed,AMJ9AF7IG3E5T,18,spam,0.93,"['5-WordBayes: 1.0', 'SentenceEmbedding: 0.9986880421638489', 'linearClassifier: 0.7928945508934538', 'Charcount', 'Charcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Uppercase', 'without verb or adj unigram']"
404f62c4997e428c9529c7e04b5753e9,cscw19-1-imageAndDescription-label,2019-03-23 09:53:55.081,make a box as a car,39O0SQZVJNELXR9DX9F1N9L3JXT7RX,unreviewed,A2IQ7D8VNHWVN3,19,spam,0.88,"['5-WordBayes: 1.0', 'SentenceEmbedding: 0.9834966659545898', 'linearClassifier: 0.6610083458270135', 'Charcount', 'Charcount', 'Charcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
4fef898682c947b1852b16e969e2acd4,cscw19-1-imageAndDescription-label,2019-03-12 12:45:43.511,Some talk about tea,testhit,unreviewed,testworker,19,spam,0.94,"['1-WordBayes: 1.0', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9961355924606323', 'linearClassifier: 0.7769484794885345', 'Charcount', 'Charcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'without verb or adj']"
105e4dd340854b4c9305520650f8ae00,cscw19-1-image-label,2019-03-23 22:40:10.236,TO BE A GOOD PERSON,3L7SUC0TTU1GI0W172YBMVH65WWM0W,unreviewed,AMJ9AF7IG3E5T,19,spam,0.92,"['5-WordBayes: 1.0', 'SentenceEmbedding: 0.9997397065162659', 'linearClassifier: 0.7488338747860209', 'Charcount', 'Charcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Uppercase', 'without verb or adj unigram']"
d1912a535ea34b74948cc36060735444,cscw19-1-description-label,2019-03-23 11:33:58.231,my work is very hard,3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,A3AS3TZQF4X6ZK,20,spam,0.89,"['5-WordBayes: 1.0', 'SentenceEmbedding: 0.9995050430297852', 'linearClassifier: 0.6701496639367814', 'Charcount', 'Charcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
674ac0cb4d4c4f7fbaf34c782f25f690,cscw19-1-image-label,2019-03-23 11:12:35.751,TV is very important,3ZUE82NE0A8SUF9NGJ7DKK3FRTOF8X,unreviewed,ADX8Y4UXA4IDA,20,spam,0.91,"['5-WordBayes: 1.0', 'SentenceEmbedding: 0.9986528158187866', 'linearClassifier: 0.7229058417451576', 'Charcount', 'Charcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
434f87622d3f4f1697c8fd2d18c43c28,cscw19-1-imageAndDescription-label,2019-03-21 11:09:36.231,create the love song.,37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,A3P9BLJVSMDRBZ,21,spam,0.93,"['1-WordBayes: 0.9907179955257026', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9983552098274231', 'linearClassifier: 0.7229058417451576', 'Charcount', 'Charcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
236878e4a5b44481a9ef5bc96ab65b9f,cscw19-1-description-label,2019-03-23 11:32:36.766,my family is very poor,3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,A3AS3TZQF4X6ZK,22,spam,0.92,"['1-WordBayes: 1.0', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9989546537399292', 'linearClassifier: 0.6701496639367814', 'Charcount', 'Charcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
a49cd5daf2bc493aa4d88d8fe9d0b296,cscw19-1-imageAndDescription-label,2019-03-21 11:08:39.428,create the comedy film.,37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,A3P9BLJVSMDRBZ,23,spam,0.92,"['1-WordBayes: 1.0', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9981018900871277', 'linearClassifier: 0.6984356069060922', 'Charcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
4b5c0197129e4addb82933072c4aa7ea,cscw19-1-imageAndDescription-label,2019-03-21 11:07:49.916,creative the rock song.,37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,A3P9BLJVSMDRBZ,23,spam,0.92,"['1-WordBayes: 1.0', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.998715877532959', 'linearClassifier: 0.6984356069060922', 'Charcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
0c069d4053294b398e85b55df1bdae34,cscw19-1-imageAndDescription-label,2019-03-21 11:09:15.834,create the couples song.,37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,A3P9BLJVSMDRBZ,24,spam,0.92,"['1-WordBayes: 0.9999999999999438', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.996322512626648', 'linearClassifier: 0.6984356069060922', 'Charcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
667840ca45ce4c33850bf80fb2011281,cscw19-1-imageAndDescription-label,2019-03-21 10:54:07.791,creative the album song. ,37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,A3P9BLJVSMDRBZ,25,spam,0.92,"['1-WordBayes: 1.0', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9973742961883545', 'linearClassifier: 0.6984356069060922', 'Charcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
405bb5f3c0994f45962ffafdab5662ec,cscw19-1-imageAndDescription-label,2019-03-21 11:05:59.726,creative the fight movie.,37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,A3P9BLJVSMDRBZ,25,spam,0.92,"['1-WordBayes: 1.0', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9964287877082825', 'linearClassifier: 0.6984356069060922', 'Charcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
90ffb278dd374b78a561411f00aee2a0,cscw19-1-image-label,2019-03-23 11:01:50.931,i like food it is healthy,3ZUE82NE0A8SUF9NGJ7DKK3FRTOF8X,unreviewed,ADX8Y4UXA4IDA,25,spam,0.88,"['5-WordBayes: 1.0', 'SentenceEmbedding: 0.9937259554862976', 'linearClassifier: 0.6433192203394116', 'Charcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
bac15ca2ec9b4884a15ff96086e3f8ec,cscw19-1-imageAndDescription-label,2019-03-21 11:10:48.57,create the sentiment movie.,37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,A3P9BLJVSMDRBZ,27,spam,0.92,"['1-WordBayes: 0.9999999999996243', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9872920513153076', 'linearClassifier: 0.6984356069060922', 'Charcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
f6cbcd0184774b3ebc5fc21e44fab3d7,cscw19-1-imageAndDescription-label,2019-03-12 12:18:57.591,this is an idea about plant,testhit,unreviewed,testworker,27,spam,0.91,"['1-WordBayes: 0.9999999999999731', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9999297857284546', 'linearClassifier: 0.6433192203394116', 'Charcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
d15d5c5364f84e21a95b688027271ef2,cscw19-1-imageAndDescription-label,2019-03-21 11:10:08.914,create the mother love song.,37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,A3P9BLJVSMDRBZ,28,spam,0.91,"['1-WordBayes: 0.9999999999999906', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9987824559211731', 'linearClassifier: 0.6433192203394116', 'Charcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
5dd65d90d5c24684802f2a99fde86835,cscw19-1-imageAndDescription-label,2019-03-21 11:04:07.542,creative the art collection.,37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,A3P9BLJVSMDRBZ,28,spam,0.93,"['1-WordBayes: 1.0', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9994819760322571', 'linearClassifier: 0.7221063869685574', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
2350d4c8f4974d97b1c840870b627f76,cscw19-1-imageAndDescription-label,2019-03-21 11:06:58.932,creative the new album song.,37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,A3P9BLJVSMDRBZ,28,spam,0.91,"['1-WordBayes: 1.0', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9987727999687195', 'linearClassifier: 0.6433192203394116', 'Charcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
25a67ed6c37f4d42bcd669804b5216ba,cscw19-1-imageAndDescription-label,2019-03-23 10:07:17.824,tare a cloth to catch a fish,39O0SQZVJNELXR9DX9F1N9L3JXT7RX,unreviewed,A2IQ7D8VNHWVN3,28,spam,0.87,"['1-WordBayes: 1.0', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.982879102230072', 'linearClassifier: 0.5071137162785901', 'Charcount', 'Wordcount', 'Wordcount', 'Wordcount']"
af8e2e43f81341b7b21dfbbbd5de7e33,cscw19-1-imageAndDescription-label,2019-03-14 09:08:20.293,This is an idea about plants,debug,unreviewed,max,28,spam,0.91,"['1-WordBayes: 0.9999999999999731', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9998747110366821', 'linearClassifier: 0.6433192203394116', 'Charcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
5e0f6085ce3e4aa1a375815c8cd6e89e,cscw19-1-imageAndDescription-label,2019-03-17 10:32:54.167,Challenge Challenge Challenge,testhit,unreviewed,testworker,29,spam,0.95,"['1-WordBayes: 0.999999999999', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9985931515693665', 'linearClassifier: 0.7828405850101046', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'without verb or adj', 'without verb or adj unigram']"
18670d75c9864ab689f40183373c5d80,cscw19-1-imageAndDescription-label,2019-03-21 10:58:45.592,creative an movie collection.,37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,A3P9BLJVSMDRBZ,29,spam,0.93,"['1-WordBayes: 1.0', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9986748695373535', 'linearClassifier: 0.7221063869685574', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
931a25a6ef1d43dc848d811292dad18c,cscw19-1-image-label,2019-03-23 22:39:04.583,MY IDEA IS TO UNIQUE OUR SELF,3L7SUC0TTU1GI0W172YBMVH65WWM0W,unreviewed,AMJ9AF7IG3E5T,29,spam,0.92,"['1-WordBayes: 1.0', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9999352693557739', 'linearClassifier: 0.6684198611788301', 'Charcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Uppercase', 'without verb or adj', 'without verb or adj unigram']"
69b9f6e970cc4ae784364e0f52e00693,cscw19-1-imageAndDescription-label,2019-03-23 10:55:14.088,use it on flower on the table,39O0SQZVJNELXR9DX9F1N9L3JXT7RX,unreviewed,A2MR1H3PV0EDDR,29,spam,0.8,"['1-WordBayes: 0.9999999870799176', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.6262869238853455', 'linearClassifier: 0.5880282048138473', 'Charcount', 'Wordcount', 'Wordcount', 'Wordcount', 'without verb or adj', 'without verb or adj unigram']"
a57daf690a50462f9520eed7977ac9fc,cscw19-1-description-label,2019-03-19 11:39:49.191,Using less temperature product,3IJ95K7NDXJJBMSMX52EK2TMH19NGA,unreviewed,A2MCHM4AYLASQO,30,spam,0.91,"['5-WordBayes: 1.0', 'SentenceEmbedding: 0.9930311441421509', 'linearClassifier: 0.7221063869685574', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
cd6a316054914cbdb0e0462da68cc6b6,cscw19-1-imageAndDescription-label,2019-03-21 11:11:15.101,create the relationships movie.,37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,A3P9BLJVSMDRBZ,31,spam,0.93,"['1-WordBayes: 0.9999999999996243', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9951937794685364', 'linearClassifier: 0.7221063869685574', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
43ff820db8da44dab8bf2a861e14a84b,cscw19-1-image-label,2019-03-23 11:01:19.111,i like mobile it is very useful,3ZUE82NE0A8SUF9NGJ7DKK3FRTOF8X,unreviewed,ADX8Y4UXA4IDA,31,spam,0.88,"['1-WordBayes: 0.9999999999111483', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.998339056968689', 'linearClassifier: 0.535821396996171', 'Wordcount', 'Wordcount', 'Wordcount']"
9faae2ab0a024f68a00800e7774234bc,cscw19-1-imageAndDescription-label,2019-03-12 14:02:03.59,Idea about growing teres garden,3NFWQRSHVEL7NUF5ZHJ1CXKDF66GF7,unreviewed,A3UZIW8HF28L9E,31,spam,0.92,"['1-WordBayes: 1.0', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9986876845359802', 'linearClassifier: 0.6692676364877176', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
0093f0413b1f4d64b3bd7dd050f73ed8,cscw19-1-image-label,2019-03-23 09:35:07.654,THE SYSTEM IS MUST IN THE WORLD,3ZUE82NE0A8SUF9NGJ7DKK3FRTOF8X,unreviewed,A2FCT2TWW60S1S,31,spam,0.94,"['1-WordBayes: 0.9999999999999954', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9999469518661499', 'linearClassifier: 0.7716339286807652', 'Wordcount', 'Wordcount', 'Wordcount', 'Uppercase', 'sentencestructure3', 'without verb or adj', 'without verb or adj unigram']"
5b46f627bee64cfc831f9224cb9f0195,cscw19-1-description-label,2019-03-23 11:32:07.222,Vijayanagar is most powerful god,3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,A3AS3TZQF4X6ZK,32,spam,0.92,"['1-WordBayes: 1.0', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9997856020927429', 'linearClassifier: 0.6692676364877176', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
c5f475db1e524d7d954646929d50e62e,cscw19-1-image-label,2019-03-23 11:14:43.169,i like movie  watching in theater,3ZUE82NE0A8SUF9NGJ7DKK3FRTOF8X,unreviewed,ADX8Y4UXA4IDA,33,spam,0.91,"['1-WordBayes: 0.9999999999927117', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9667872786521912', 'linearClassifier: 0.6692676364877176', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
92adf688e9fa496a97e23e41f86eaa71,cscw19-1-image-label,2019-03-23 23:05:11.846,MY IDEA IS TO FINISH ALL THE WORK,3L7SUC0TTU1GI0W172YBMVH65WWM0W,unreviewed,AMJ9AF7IG3E5T,33,spam,0.92,"['1-WordBayes: 0.9999999999997615', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9999306201934814', 'linearClassifier: 0.6934124632744512', 'Wordcount', 'Wordcount', 'Wordcount', 'Uppercase', 'without verb or adj', 'without verb or adj unigram']"
a984936df70d414c9beb3f84b6c13aa9,cscw19-1-imageAndDescription-label,2019-03-23 09:39:01.571,use a color ribbon for decoration,39O0SQZVJNELXR9DX9F1N9L3JXT7RX,unreviewed,A2IQ7D8VNHWVN3,33,spam,0.92,"['1-WordBayes: 1.0', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9952422380447388', 'linearClassifier: 0.6776926218302901', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'without verb or adj unigram']"
ed72f5330cfb401b8f504a444a766814,cscw19-1-imageAndDescription-label,2019-03-21 11:00:16.619,creative the folk song collection.,37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,A3P9BLJVSMDRBZ,34,spam,0.92,"['1-WordBayes: 1.0', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9989951252937317', 'linearClassifier: 0.6692676364877176', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
af5f0ebf0755473cb72780f1f3477fab,cscw19-1-imageAndDescription-label,2019-03-23 09:35:52.423,cut a bottle to make it as a stand,39O0SQZVJNELXR9DX9F1N9L3JXT7RX,unreviewed,A2IQ7D8VNHWVN3,34,spam,0.79,"['5-WordBayes: 1.0', 'SentenceEmbedding: 0.8482056260108948', 'linearClassifier: 0.535821396996171', 'Wordcount', 'Wordcount', 'Wordcount']"
1400cef473244211b58d1e956fd4b07c,cscw19-1-imageAndDescription-label,2019-03-21 10:53:09.759,create the book an used the method.,37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,A3P9BLJVSMDRBZ,35,spam,0.88,"['1-WordBayes: 0.9999999999979003', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9956331849098206', 'linearClassifier: 0.535821396996171', 'Wordcount', 'Wordcount', 'Wordcount']"
49dd49c21a1740d78af3d3e1a451d0fe,cscw19-1-imageAndDescription-label,2019-03-23 09:41:52.299,make phone cover using colour paper,39O0SQZVJNELXR9DX9F1N9L3JXT7RX,unreviewed,A2IQ7D8VNHWVN3,35,spam,0.91,"['1-WordBayes: 0.9999999999830199', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9522441029548645', 'linearClassifier: 0.6692676364877176', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
21353edfc8a943a7a04b090ae7ac0e87,cscw19-1-image-label,2019-03-23 22:38:25.405,MY IDEA IS TO FINISH THE WORK FIRST,3L7SUC0TTU1GI0W172YBMVH65WWM0W,unreviewed,AMJ9AF7IG3E5T,35,spam,0.92,"['1-WordBayes: 1.0', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9999285936355591', 'linearClassifier: 0.6934124632744512', 'Wordcount', 'Wordcount', 'Wordcount', 'Uppercase', 'without verb or adj', 'without verb or adj unigram']"
1acedbc795b5479ca75fe7c9b19f4b89,cscw19-1-image-label,2019-03-23 09:34:10.307,THE COOL PRODUCT IS GOOD FOR HEALTH,3ZUE82NE0A8SUF9NGJ7DKK3FRTOF8X,unreviewed,A2FCT2TWW60S1S,35,spam,0.94,"['1-WordBayes: 0.9997574689544619', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.999913215637207', 'linearClassifier: 0.7728873658272605', 'Wordcount', 'Wordcount', 'Wordcount', 'Uppercase', 'sentencestructure4', 'without verb or adj', 'without verb or adj unigram']"
a228dc9f59df45b98d469c718fd465af,cscw19-1-imageAndDescription-label,2019-03-21 11:03:29.378,creative the horror film collection.,37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,A3P9BLJVSMDRBZ,36,spam,0.92,"['1-WordBayes: 1.0', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9990028738975525', 'linearClassifier: 0.6692676364877176', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
24bca9119f4647239b084fd2e0f19105,cscw19-1-imageAndDescription-label,2019-03-21 10:59:39.429,creative the melody song collection.,37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,A3P9BLJVSMDRBZ,36,spam,0.92,"['1-WordBayes: 1.0', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9982981085777283', 'linearClassifier: 0.6692676364877176', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
